agent_type,model,violation_type,example_id,level,language,detection_success,detected_violation_type,actual_violation_type,processing_time,api_call_success
langgraph,llama3-1-8b,OCP,OCP_18,HARD,JAVA,True,OCP,OCP,2.5,True
langgraph,llama3-1-8b,OCP,OCP_19,HARD,JAVA,True,OCP,OCP,3.36,True
langgraph,llama3-1-8b,OCP,OCP_20,HARD,JAVA,True,OCP,OCP,3.43,True
langgraph,llama3-1-8b,OCP,OCP_21,MODERATE,JAVA,True,OCP,OCP,1.83,True
langgraph,llama3-1-8b,OCP,OCP_22,MODERATE,JAVA,True,OCP,OCP,1.54,True
langgraph,llama3-1-8b,OCP,OCP_23,MODERATE,JAVA,True,OCP,OCP,2.33,True
langgraph,llama3-1-8b,OCP,OCP_24,MODERATE,JAVA,True,OCP,OCP,2.35,True
langgraph,llama3-1-8b,OCP,OCP_25,EASY,KOTLIN,True,OCP,OCP,1.17,True
langgraph,llama3-1-8b,OCP,OCP_26,EASY,KOTLIN,True,OCP,OCP,1.17,True
langgraph,llama3-1-8b,OCP,OCP_27,EASY,KOTLIN,True,OCP,OCP,1.17,True
langgraph,llama3-1-8b,OCP,OCP_28,EASY,KOTLIN,True,OCP,OCP,1.2,True
langgraph,llama3-1-8b,OCP,OCP_29,HARD,KOTLIN,True,OCP,OCP,2.86,True
langgraph,llama3-1-8b,OCP,OCP_30,HARD,KOTLIN,True,OCP,OCP,2.38,True
langgraph,llama3-1-8b,OCP,OCP_31,HARD,KOTLIN,True,OCP,OCP,3.11,True
langgraph,llama3-1-8b,OCP,OCP_32,HARD,KOTLIN,True,OCP,OCP,3.2,True
langgraph,llama3-1-8b,OCP,OCP_33,MODERATE,KOTLIN,True,OCP,OCP,1.68,True
langgraph,llama3-1-8b,OCP,OCP_34,MODERATE,KOTLIN,True,OCP,OCP,1.55,True
langgraph,llama3-1-8b,OCP,OCP_35,MODERATE,KOTLIN,True,OCP,OCP,2.21,True
langgraph,llama3-1-8b,OCP,OCP_36,MODERATE,KOTLIN,True,OCP,OCP,2.29,True
langgraph,llama3-1-8b,OCP,OCP_37,EASY,PYTHON,True,OCP,OCP,1.2,True
langgraph,llama3-1-8b,OCP,OCP_38,EASY,PYTHON,True,OCP,OCP,1.22,True
langgraph,llama3-1-8b,OCP,OCP_39,EASY,PYTHON,True,OCP,OCP,1.22,True
langgraph,llama3-1-8b,OCP,OCP_40,EASY,PYTHON,True,OCP,OCP,1.24,True
langgraph,llama3-1-8b,OCP,OCP_41,HARD,PYTHON,True,OCP,OCP,3.03,True
langgraph,llama3-1-8b,OCP,OCP_42,HARD,PYTHON,False,SRP,OCP,2.91,True
langgraph,llama3-1-8b,OCP,OCP_43,HARD,PYTHON,True,OCP,OCP,3.49,True
langgraph,llama3-1-8b,OCP,OCP_44,HARD,PYTHON,True,OCP,OCP,3.29,True
langgraph,llama3-1-8b,OCP,OCP_45,MODERATE,PYTHON,True,OCP,OCP,1.78,True
langgraph,llama3-1-8b,OCP,OCP_46,MODERATE,PYTHON,True,OCP,OCP,1.63,True
langgraph,llama3-1-8b,OCP,OCP_47,MODERATE,PYTHON,True,OCP,OCP,2.67,True
langgraph,llama3-1-8b,OCP,OCP_48,MODERATE,PYTHON,True,OCP,OCP,2.48,True
langgraph,llama3-1-8b,LSP,LSP_1,EASY,JAVA,True,LSP,LSP,1.29,True
langgraph,llama3-1-8b,LSP,LSP_2,EASY,PYTHON,True,LSP,LSP,1.28,True
langgraph,llama3-1-8b,LSP,LSP_3,EASY,KOTLIN,True,LSP,LSP,1.28,True
langgraph,llama3-1-8b,LSP,LSP_4,EASY,C#,True,LSP,LSP,1.28,True
langgraph,llama3-1-8b,LSP,LSP_5,MODERATE,JAVA,True,LSP,LSP,1.46,True
langgraph,llama3-1-8b,LSP,LSP_6,MODERATE,PYTHON,False,SRP,LSP,1.43,True
langgraph,llama3-1-8b,LSP,LSP_7,MODERATE,KOTLIN,True,LSP,LSP,1.4,True
langgraph,llama3-1-8b,LSP,LSP_8,MODERATE,C#,True,LSP,LSP,1.44,True
langgraph,llama3-1-8b,LSP,LSP_9,HARD,JAVA,False,OCP,LSP,2.2,True
langgraph,llama3-1-8b,LSP,LSP_10,HARD,PYTHON,False,OCP,LSP,2.16,True
langgraph,llama3-1-8b,LSP,LSP_11,HARD,KOTLIN,False,SRP,LSP,2.09,True
langgraph,llama3-1-8b,LSP,LSP_12,HARD,C#,False,SRP,LSP,2.45,True
langgraph,llama3-1-8b,LSP,LSP_13,EASY,JAVA,True,LSP,LSP,1.28,True
langgraph,llama3-1-8b,LSP,LSP_14,EASY,PYTHON,False,OCP,LSP,1.11,True
langgraph,llama3-1-8b,LSP,LSP_15,EASY,KOTLIN,False,OCP,LSP,1.11,True
langgraph,llama3-1-8b,LSP,LSP_16,EASY,C#,False,OCP,LSP,1.21,True
langgraph,llama3-1-8b,LSP,LSP_17,MODERATE,JAVA,False,OCP,LSP,1.48,True
langgraph,llama3-1-8b,LSP,LSP_18,MODERATE,PYTHON,False,SRP,LSP,1.54,True
langgraph,llama3-1-8b,LSP,LSP_19,MODERATE,KOTLIN,False,SRP,LSP,1.59,True
langgraph,llama3-1-8b,LSP,LSP_20,MODERATE,C#,False,SRP,LSP,1.61,True
langgraph,llama3-1-8b,LSP,LSP_21,HARD,JAVA,False,SRP,LSP,2.22,True
langgraph,llama3-1-8b,LSP,LSP_22,HARD,PYTHON,False,SRP,LSP,2.28,True
langgraph,llama3-1-8b,LSP,LSP_23,HARD,KOTLIN,False,SRP,LSP,2.35,True
langgraph,llama3-1-8b,LSP,LSP_24,HARD,C#,False,SRP,LSP,2.26,True
langgraph,llama3-1-8b,LSP,LSP_25,EASY,JAVA,False,OCP,LSP,1.2,True
langgraph,llama3-1-8b,LSP,LSP_26,EASY,PYTHON,False,SRP,LSP,1.17,True
langgraph,llama3-1-8b,LSP,LSP_27,EASY,KOTLIN,False,OCP,LSP,1.2,True
langgraph,llama3-1-8b,LSP,LSP_28,EASY,C#,False,OCP,LSP,1.22,True
langgraph,llama3-1-8b,LSP,LSP_29,MODERATE,JAVA,False,SRP,LSP,1.66,True
langgraph,llama3-1-8b,LSP,LSP_30,MODERATE,PYTHON,False,OCP,LSP,1.63,True
langgraph,llama3-1-8b,LSP,LSP_31,MODERATE,KOTLIN,False,OCP,LSP,1.66,True
langgraph,llama3-1-8b,LSP,LSP_32,MODERATE,C#,False,OCP,LSP,1.75,True
langgraph,llama3-1-8b,LSP,LSP_33,HARD,JAVA,False,OCP,LSP,2.25,True
langgraph,llama3-1-8b,LSP,LSP_34,HARD,PYTHON,False,OCP,LSP,2.54,True
langgraph,llama3-1-8b,LSP,LSP_35,HARD,KOTLIN,False,OCP,LSP,2.61,True
langgraph,llama3-1-8b,LSP,LSP_36,HARD,C#,False,OCP,LSP,2.81,True
langgraph,llama3-1-8b,LSP,LSP_37,EASY,JAVA,True,LSP,LSP,1.28,True
langgraph,llama3-1-8b,LSP,LSP_38,EASY,PYTHON,True,LSP,LSP,1.28,True
langgraph,llama3-1-8b,LSP,LSP_39,EASY,KOTLIN,True,LSP,LSP,1.28,True
langgraph,llama3-1-8b,LSP,LSP_40,EASY,C#,True,LSP,LSP,1.31,True
langgraph,llama3-1-8b,LSP,LSP_41,MODERATE,JAVA,False,SRP,LSP,1.22,True
langgraph,llama3-1-8b,LSP,LSP_42,MODERATE,PYTHON,False,SRP,LSP,1.59,True
langgraph,llama3-1-8b,LSP,LSP_43,MODERATE,KOTLIN,False,SRP,LSP,1.16,True
langgraph,llama3-1-8b,LSP,LSP_44,MODERATE,C#,False,SRP,LSP,1.37,True
langgraph,llama3-1-8b,LSP,LSP_45,HARD,JAVA,False,SRP,LSP,2.09,True
langgraph,llama3-1-8b,LSP,LSP_46,HARD,PYTHON,False,SRP,LSP,2.23,True
langgraph,llama3-1-8b,LSP,LSP_47,HARD,KOTLIN,False,SRP,LSP,2.0,True
langgraph,llama3-1-8b,LSP,LSP_48,HARD,C#,False,SRP,LSP,2.16,True
langgraph,llama3-1-8b,ISP,ISP_1,EASY,CSHARP,True,ISP,ISP,1.36,True
langgraph,llama3-1-8b,ISP,ISP_2,EASY,CSHARP,False,OCP,ISP,1.77,True
langgraph,llama3-1-8b,ISP,ISP_3,EASY,CSHARP,True,ISP,ISP,1.24,True
langgraph,llama3-1-8b,ISP,ISP_4,EASY,CSHARP,True,ISP,ISP,1.15,True
langgraph,llama3-1-8b,ISP,ISP_5,HARD,CSHARP,False,OCP,ISP,2.93,True
langgraph,llama3-1-8b,ISP,ISP_6,HARD,CSHARP,True,ISP,ISP,2.56,True
langgraph,llama3-1-8b,ISP,ISP_7,HARD,CSHARP,False,SRP,ISP,3.37,True
langgraph,llama3-1-8b,ISP,ISP_8,HARD,CSHARP,False,SRP,ISP,2.58,True
langgraph,llama3-1-8b,ISP,ISP_9,MODERATE,CSHARP,False,OCP,ISP,1.95,True
langgraph,llama3-1-8b,ISP,ISP_10,MODERATE,CSHARP,True,ISP,ISP,1.85,True
langgraph,llama3-1-8b,ISP,ISP_11,MODERATE,CSHARP,False,SRP,ISP,1.43,True
langgraph,llama3-1-8b,ISP,ISP_12,MODERATE,CSHARP,False,OCP,ISP,1.72,True
langgraph,llama3-1-8b,ISP,ISP_13,EASY,JAVA,True,ISP,ISP,1.32,True
langgraph,llama3-1-8b,ISP,ISP_14,EASY,JAVA,True,ISP,ISP,1.37,True
langgraph,llama3-1-8b,ISP,ISP_15,EASY,JAVA,True,ISP,ISP,1.19,True
langgraph,llama3-1-8b,ISP,ISP_16,EASY,JAVA,True,ISP,ISP,1.14,True
langgraph,llama3-1-8b,ISP,ISP_17,HARD,JAVA,False,OCP,ISP,2.93,True
langgraph,llama3-1-8b,ISP,ISP_18,HARD,JAVA,True,ISP,ISP,2.62,True
langgraph,llama3-1-8b,ISP,ISP_19,HARD,JAVA,False,SRP,ISP,3.29,True
langgraph,llama3-1-8b,ISP,ISP_20,HARD,JAVA,False,OCP,ISP,2.25,True
langgraph,llama3-1-8b,ISP,ISP_21,MODERATE,JAVA,False,OCP,ISP,1.93,True
langgraph,llama3-1-8b,ISP,ISP_22,MODERATE,JAVA,True,ISP,ISP,2.26,True
langgraph,llama3-1-8b,ISP,ISP_23,MODERATE,JAVA,True,ISP,ISP,1.33,True
langgraph,llama3-1-8b,ISP,ISP_24,MODERATE,JAVA,False,OCP,ISP,1.69,True
langgraph,llama3-1-8b,ISP,ISP_25,EASY,KOTLIN,False,OCP,ISP,1.22,True
langgraph,llama3-1-8b,ISP,ISP_26,EASY,KOTLIN,False,SRP,ISP,1.75,True
langgraph,llama3-1-8b,ISP,ISP_27,EASY,KOTLIN,True,ISP,ISP,1.19,True
langgraph,llama3-1-8b,ISP,ISP_28,EASY,KOTLIN,True,ISP,ISP,1.11,True
langgraph,llama3-1-8b,ISP,ISP_29,HARD,KOTLIN,False,OCP,ISP,2.61,True
langgraph,llama3-1-8b,ISP,ISP_30,HARD,KOTLIN,True,ISP,ISP,2.4,True
langgraph,llama3-1-8b,ISP,ISP_31,HARD,KOTLIN,False,SRP,ISP,3.04,True
langgraph,llama3-1-8b,ISP,ISP_32,HARD,KOTLIN,False,OCP,ISP,2.03,True
langgraph,llama3-1-8b,ISP,ISP_33,MODERATE,KOTLIN,False,OCP,ISP,1.78,True
langgraph,llama3-1-8b,ISP,ISP_34,MODERATE,KOTLIN,False,OCP,ISP,1.89,True
langgraph,llama3-1-8b,ISP,ISP_35,MODERATE,KOTLIN,True,ISP,ISP,1.3,True
langgraph,llama3-1-8b,ISP,ISP_36,MODERATE,KOTLIN,False,OCP,ISP,1.55,True
langgraph,llama3-1-8b,ISP,ISP_37,EASY,PYTHON,False,OCP,ISP,1.36,True
langgraph,llama3-1-8b,ISP,ISP_38,EASY,PYTHON,True,ISP,ISP,1.28,True
langgraph,llama3-1-8b,ISP,ISP_39,EASY,PYTHON,False,SRP,ISP,1.0,True
langgraph,llama3-1-8b,ISP,ISP_40,EASY,PYTHON,False,LSP,ISP,1.26,True
langgraph,llama3-1-8b,ISP,ISP_41,HARD,PYTHON,False,OCP,ISP,2.44,True
langgraph,llama3-1-8b,ISP,ISP_42,HARD,PYTHON,True,ISP,ISP,2.37,True
langgraph,llama3-1-8b,ISP,ISP_43,HARD,PYTHON,False,SRP,ISP,3.07,True
langgraph,llama3-1-8b,ISP,ISP_44,HARD,PYTHON,False,OCP,ISP,2.08,True
langgraph,llama3-1-8b,ISP,ISP_45,MODERATE,PYTHON,False,OCP,ISP,1.82,True
langgraph,llama3-1-8b,ISP,ISP_46,MODERATE,PYTHON,True,ISP,ISP,1.73,True
langgraph,llama3-1-8b,ISP,ISP_47,MODERATE,PYTHON,False,SRP,ISP,1.33,True
langgraph,llama3-1-8b,ISP,ISP_48,MODERATE,PYTHON,False,OCP,ISP,1.61,True
langgraph,llama3-1-8b,DIP,DIP_1,EASY,JAVA,False,SRP,DIP,1.11,True
langgraph,llama3-1-8b,DIP,DIP_2,EASY,PYTHON,False,SRP,DIP,1.16,True
langgraph,llama3-1-8b,DIP,DIP_3,EASY,KOTLIN,False,SRP,DIP,1.07,True
langgraph,llama3-1-8b,DIP,DIP_4,EASY,C#,False,SRP,DIP,1.15,True
langgraph,llama3-1-8b,DIP,DIP_5,MODERATE,JAVA,False,SRP,DIP,1.32,True
langgraph,llama3-1-8b,DIP,DIP_6,MODERATE,PYTHON,False,SRP,DIP,1.36,True
langgraph,llama3-1-8b,DIP,DIP_7,MODERATE,KOTLIN,False,SRP,DIP,1.28,True
langgraph,llama3-1-8b,DIP,DIP_8,MODERATE,C#,False,SRP,DIP,1.32,True
langgraph,llama3-1-8b,DIP,DIP_9,HARD,JAVA,False,SRP,DIP,1.98,True
langgraph,llama3-1-8b,DIP,DIP_10,HARD,PYTHON,False,SRP,DIP,1.99,True
langgraph,llama3-1-8b,DIP,DIP_11,HARD,KOTLIN,False,SRP,DIP,1.86,True
langgraph,llama3-1-8b,DIP,DIP_12,HARD,C#,False,SRP,DIP,1.99,True
langgraph,llama3-1-8b,DIP,DIP_13,EASY,JAVA,False,SRP,DIP,1.33,True
langgraph,llama3-1-8b,DIP,DIP_14,EASY,PYTHON,False,SRP,DIP,1.13,True
langgraph,llama3-1-8b,DIP,DIP_15,EASY,KOTLIN,False,SRP,DIP,1.13,True
langgraph,llama3-1-8b,DIP,DIP_16,EASY,C#,False,SRP,DIP,1.38,True
langgraph,llama3-1-8b,DIP,DIP_17,MODERATE,JAVA,False,OCP,DIP,1.36,True
langgraph,llama3-1-8b,DIP,DIP_18,MODERATE,PYTHON,False,OCP,DIP,1.25,True
langgraph,llama3-1-8b,DIP,DIP_19,MODERATE,KOTLIN,False,OCP,DIP,1.26,True
langgraph,llama3-1-8b,DIP,DIP_20,MODERATE,C#,False,OCP,DIP,1.37,True
langgraph,llama3-1-8b,DIP,DIP_21,HARD,JAVA,False,OCP,DIP,2.06,True
langgraph,llama3-1-8b,DIP,DIP_22,HARD,PYTHON,False,OCP,DIP,1.97,True
langgraph,llama3-1-8b,DIP,DIP_23,HARD,KOTLIN,False,OCP,DIP,1.89,True
langgraph,llama3-1-8b,DIP,DIP_24,HARD,C#,False,OCP,DIP,2.08,True
langgraph,llama3-1-8b,DIP,DIP_25,EASY,JAVA,False,SRP,DIP,1.1,True
langgraph,llama3-1-8b,DIP,DIP_26,EASY,PYTHON,False,SRP,DIP,0.94,True
langgraph,llama3-1-8b,DIP,DIP_27,EASY,KOTLIN,False,SRP,DIP,1.05,True
langgraph,llama3-1-8b,DIP,DIP_28,EASY,C#,False,SRP,DIP,1.07,True
langgraph,llama3-1-8b,DIP,DIP_29,MODERATE,JAVA,False,SRP,DIP,1.5,True
langgraph,llama3-1-8b,DIP,DIP_30,MODERATE,PYTHON,False,SRP,DIP,1.5,True
langgraph,llama3-1-8b,DIP,DIP_31,MODERATE,KOTLIN,False,SRP,DIP,1.51,True
langgraph,llama3-1-8b,DIP,DIP_32,MODERATE,C#,False,SRP,DIP,1.51,True
langgraph,llama3-1-8b,DIP,DIP_33,HARD,JAVA,False,SRP,DIP,1.86,True
langgraph,llama3-1-8b,DIP,DIP_34,HARD,PYTHON,False,SRP,DIP,1.88,True
langgraph,llama3-1-8b,DIP,DIP_35,HARD,KOTLIN,False,SRP,DIP,2.21,True
langgraph,llama3-1-8b,DIP,DIP_36,HARD,C#,False,SRP,DIP,2.33,True
langgraph,llama3-1-8b,DIP,DIP_37,EASY,JAVA,False,SRP,DIP,1.44,True
langgraph,llama3-1-8b,DIP,DIP_38,EASY,PYTHON,False,SRP,DIP,1.26,True
langgraph,llama3-1-8b,DIP,DIP_39,EASY,KOTLIN,False,SRP,DIP,1.24,True
langgraph,llama3-1-8b,DIP,DIP_40,EASY,C#,False,SRP,DIP,1.44,True
langgraph,llama3-1-8b,DIP,DIP_41,MODERATE,JAVA,False,SRP,DIP,1.41,True
langgraph,llama3-1-8b,DIP,DIP_42,MODERATE,PYTHON,False,SRP,DIP,1.35,True
langgraph,llama3-1-8b,DIP,DIP_43,MODERATE,KOTLIN,False,SRP,DIP,1.53,True
langgraph,llama3-1-8b,DIP,DIP_44,MODERATE,C#,False,SRP,DIP,1.41,True
langgraph,llama3-1-8b,DIP,DIP_45,HARD,JAVA,False,SRP,DIP,1.7,True
langgraph,llama3-1-8b,DIP,DIP_46,HARD,PYTHON,False,SRP,DIP,1.67,True
langgraph,llama3-1-8b,DIP,DIP_47,HARD,KOTLIN,False,SRP,DIP,1.69,True
langgraph,llama3-1-8b,DIP,DIP_48,HARD,C#,False,SRP,DIP,1.73,True
langgraph,llama3-2-3b,SRP,SRP_1,EASY,JAVA,True,SRP,SRP,3.51,True
langgraph,llama3-2-3b,SRP,SRP_2,EASY,JAVA,True,SRP,SRP,0.55,True
langgraph,llama3-2-3b,SRP,SRP_3,EASY,JAVA,True,SRP,SRP,0.55,True
langgraph,llama3-2-3b,SRP,SRP_4,EASY,JAVA,True,SRP,SRP,0.56,True
langgraph,llama3-2-3b,SRP,SRP_5,MODERATE,JAVA,False,DIP,SRP,0.82,True
langgraph,llama3-2-3b,SRP,SRP_6,MODERATE,JAVA,False,DIP,SRP,1.03,True
langgraph,llama3-2-3b,SRP,SRP_7,MODERATE,JAVA,False,DIP,SRP,0.91,True
langgraph,llama3-2-3b,SRP,SRP_8,MODERATE,JAVA,False,DIP,SRP,0.81,True
langgraph,llama3-2-3b,SRP,SRP_9,HARD,JAVA,False,DIP,SRP,1.5,True
langgraph,llama3-2-3b,SRP,SRP_10,HARD,JAVA,False,DIP,SRP,1.63,True
langgraph,llama3-2-3b,SRP,SRP_11,HARD,JAVA,False,DIP,SRP,1.55,True
langgraph,llama3-2-3b,SRP,SRP_12,HARD,JAVA,False,OCP,SRP,1.8,True
langgraph,llama3-2-3b,SRP,SRP_13,EASY,PYTHON,True,SRP,SRP,0.56,True
langgraph,llama3-2-3b,SRP,SRP_14,EASY,PYTHON,True,SRP,SRP,0.54,True
langgraph,llama3-2-3b,SRP,SRP_15,EASY,PYTHON,True,SRP,SRP,0.56,True
langgraph,llama3-2-3b,SRP,SRP_16,EASY,PYTHON,False,OCP,SRP,0.68,True
langgraph,llama3-2-3b,SRP,SRP_17,MODERATE,PYTHON,False,DIP,SRP,0.78,True
langgraph,llama3-2-3b,SRP,SRP_18,MODERATE,PYTHON,False,DIP,SRP,0.98,True
langgraph,llama3-2-3b,SRP,SRP_19,MODERATE,PYTHON,False,OCP,SRP,1.49,True
langgraph,llama3-2-3b,SRP,SRP_20,MODERATE,PYTHON,False,DIP,SRP,0.77,True
langgraph,llama3-2-3b,SRP,SRP_21,HARD,PYTHON,True,SRP,SRP,1.22,True
langgraph,llama3-2-3b,SRP,SRP_22,HARD,PYTHON,False,DIP,SRP,1.59,True
langgraph,llama3-2-3b,SRP,SRP_23,HARD,PYTHON,False,DIP,SRP,1.51,True
langgraph,llama3-2-3b,SRP,SRP_24,HARD,PYTHON,False,OCP,SRP,1.73,True
langgraph,llama3-2-3b,SRP,SRP_25,EASY,KOTLIN,True,SRP,SRP,0.56,True
langgraph,llama3-2-3b,SRP,SRP_26,EASY,KOTLIN,True,SRP,SRP,0.54,True
langgraph,llama3-2-3b,SRP,SRP_27,EASY,KOTLIN,True,SRP,SRP,0.55,True
langgraph,llama3-2-3b,SRP,SRP_28,EASY,KOTLIN,True,SRP,SRP,0.52,True
langgraph,llama3-2-3b,SRP,SRP_29,MODERATE,KOTLIN,False,OCP,SRP,0.81,True
langgraph,llama3-2-3b,SRP,SRP_30,MODERATE,KOTLIN,False,OCP,SRP,1.14,True
langgraph,llama3-2-3b,SRP,SRP_31,MODERATE,KOTLIN,False,OCP,SRP,1.0,True
langgraph,llama3-2-3b,SRP,SRP_32,MODERATE,KOTLIN,False,DIP,SRP,0.76,True
langgraph,llama3-2-3b,SRP,SRP_33,HARD,KOTLIN,False,OCP,SRP,1.29,True
langgraph,llama3-2-3b,SRP,SRP_34,HARD,KOTLIN,False,OCP,SRP,1.47,True
langgraph,llama3-2-3b,SRP,SRP_35,HARD,KOTLIN,False,OCP,SRP,1.28,True
langgraph,llama3-2-3b,SRP,SRP_36,HARD,KOTLIN,False,OCP,SRP,1.62,True
langgraph,llama3-2-3b,SRP,SRP_37,EASY,CSHARP,True,SRP,SRP,0.6,True
langgraph,llama3-2-3b,SRP,SRP_38,EASY,CSHARP,True,SRP,SRP,0.56,True
langgraph,llama3-2-3b,SRP,SRP_39,EASY,CSHARP,True,SRP,SRP,0.55,True
langgraph,llama3-2-3b,SRP,SRP_40,EASY,CSHARP,True,SRP,SRP,0.54,True
langgraph,llama3-2-3b,SRP,SRP_41,MODERATE,CSHARP,False,DIP,SRP,0.78,True
langgraph,llama3-2-3b,SRP,SRP_42,MODERATE,CSHARP,False,OCP,SRP,0.98,True
langgraph,llama3-2-3b,SRP,SRP_43,MODERATE,CSHARP,False,OCP,SRP,0.91,True
langgraph,llama3-2-3b,SRP,SRP_44,MODERATE,CSHARP,False,DIP,SRP,0.79,True
langgraph,llama3-2-3b,SRP,SRP_45,HARD,CSHARP,False,OCP,SRP,1.45,True
langgraph,llama3-2-3b,SRP,SRP_46,HARD,CSHARP,False,DIP,SRP,1.54,True
langgraph,llama3-2-3b,SRP,SRP_47,HARD,CSHARP,False,OCP,SRP,1.38,True
langgraph,llama3-2-3b,SRP,SRP_48,HARD,CSHARP,False,OCP,SRP,1.84,True
langgraph,llama3-2-3b,OCP,OCP_1,EASY,CSHARP,True,OCP,OCP,0.67,True
langgraph,llama3-2-3b,OCP,OCP_2,EASY,CSHARP,True,OCP,OCP,0.78,True
langgraph,llama3-2-3b,OCP,OCP_3,EASY,CSHARP,True,OCP,OCP,0.56,True
langgraph,llama3-2-3b,OCP,OCP_4,EASY,CSHARP,True,OCP,OCP,0.66,True
langgraph,llama3-2-3b,OCP,OCP_5,HARD,CSHARP,True,OCP,OCP,1.75,True
langgraph,llama3-2-3b,OCP,OCP_6,HARD,CSHARP,True,OCP,OCP,1.36,True
langgraph,llama3-2-3b,OCP,OCP_7,HARD,CSHARP,True,OCP,OCP,1.85,True
langgraph,llama3-2-3b,OCP,OCP_8,HARD,CSHARP,True,OCP,OCP,1.83,True
langgraph,llama3-2-3b,OCP,OCP_9,MODERATE,CSHARP,True,OCP,OCP,0.9,True
langgraph,llama3-2-3b,OCP,OCP_10,MODERATE,CSHARP,True,OCP,OCP,0.77,True
langgraph,llama3-2-3b,OCP,OCP_11,MODERATE,CSHARP,True,OCP,OCP,1.15,True
langgraph,llama3-2-3b,OCP,OCP_12,MODERATE,CSHARP,True,OCP,OCP,1.28,True
langgraph,llama3-2-3b,OCP,OCP_13,EASY,JAVA,True,OCP,OCP,0.62,True
langgraph,llama3-2-3b,OCP,OCP_14,EASY,JAVA,True,OCP,OCP,0.62,True
langgraph,llama3-2-3b,OCP,OCP_15,EASY,JAVA,True,OCP,OCP,0.8,True
langgraph,llama3-2-3b,OCP,OCP_16,EASY,JAVA,True,OCP,OCP,0.73,True
langgraph,llama3-2-3b,OCP,OCP_17,HARD,JAVA,True,OCP,OCP,1.71,True
langgraph,llama3-2-3b,OCP,OCP_18,HARD,JAVA,True,OCP,OCP,1.3,True
langgraph,llama3-2-3b,OCP,OCP_19,HARD,JAVA,True,OCP,OCP,1.7,True
langgraph,llama3-2-3b,OCP,OCP_20,HARD,JAVA,True,OCP,OCP,1.77,True
langgraph,llama3-2-3b,OCP,OCP_21,MODERATE,JAVA,True,OCP,OCP,0.89,True
langgraph,llama3-2-3b,OCP,OCP_22,MODERATE,JAVA,True,OCP,OCP,0.79,True
langgraph,llama3-2-3b,OCP,OCP_23,MODERATE,JAVA,True,OCP,OCP,1.13,True
langgraph,llama3-2-3b,OCP,OCP_24,MODERATE,JAVA,True,OCP,OCP,1.19,True
langgraph,llama3-2-3b,OCP,OCP_25,EASY,KOTLIN,True,OCP,OCP,0.62,True
langgraph,llama3-2-3b,OCP,OCP_26,EASY,KOTLIN,True,OCP,OCP,0.6,True
langgraph,llama3-2-3b,OCP,OCP_27,EASY,KOTLIN,True,OCP,OCP,0.71,True
langgraph,llama3-2-3b,OCP,OCP_28,EASY,KOTLIN,True,OCP,OCP,0.63,True
langgraph,llama3-2-3b,OCP,OCP_29,HARD,KOTLIN,True,OCP,OCP,1.37,True
langgraph,llama3-2-3b,OCP,OCP_30,HARD,KOTLIN,True,OCP,OCP,1.16,True
langgraph,llama3-2-3b,OCP,OCP_31,HARD,KOTLIN,True,OCP,OCP,1.6,True
langgraph,llama3-2-3b,OCP,OCP_32,HARD,KOTLIN,True,OCP,OCP,1.63,True
langgraph,llama3-2-3b,OCP,OCP_33,MODERATE,KOTLIN,True,OCP,OCP,0.82,True
langgraph,llama3-2-3b,OCP,OCP_34,MODERATE,KOTLIN,True,OCP,OCP,0.73,True
langgraph,llama3-2-3b,OCP,OCP_35,MODERATE,KOTLIN,True,OCP,OCP,1.21,True
langgraph,llama3-2-3b,OCP,OCP_36,MODERATE,KOTLIN,True,OCP,OCP,1.12,True
langgraph,llama3-2-3b,OCP,OCP_37,EASY,PYTHON,True,OCP,OCP,0.72,True
langgraph,llama3-2-3b,OCP,OCP_38,EASY,PYTHON,True,OCP,OCP,0.62,True
langgraph,llama3-2-3b,OCP,OCP_39,EASY,PYTHON,True,OCP,OCP,0.62,True
langgraph,llama3-2-3b,OCP,OCP_40,EASY,PYTHON,True,OCP,OCP,0.68,True
langgraph,llama3-2-3b,OCP,OCP_41,HARD,PYTHON,True,OCP,OCP,1.54,True
langgraph,llama3-2-3b,OCP,OCP_42,HARD,PYTHON,True,OCP,OCP,1.24,True
langgraph,llama3-2-3b,OCP,OCP_43,HARD,PYTHON,True,OCP,OCP,1.6,True
langgraph,llama3-2-3b,OCP,OCP_44,HARD,PYTHON,True,OCP,OCP,1.54,True
langgraph,llama3-2-3b,OCP,OCP_45,MODERATE,PYTHON,True,OCP,OCP,0.83,True
langgraph,llama3-2-3b,OCP,OCP_46,MODERATE,PYTHON,True,OCP,OCP,0.68,True
langgraph,llama3-2-3b,OCP,OCP_47,MODERATE,PYTHON,True,OCP,OCP,1.18,True
langgraph,llama3-2-3b,OCP,OCP_48,MODERATE,PYTHON,True,OCP,OCP,1.09,True
langgraph,llama3-2-3b,LSP,LSP_1,EASY,JAVA,True,LSP,LSP,0.61,True
langgraph,llama3-2-3b,LSP,LSP_2,EASY,PYTHON,True,LSP,LSP,0.52,True
langgraph,llama3-2-3b,LSP,LSP_3,EASY,KOTLIN,True,LSP,LSP,0.57,True
langgraph,llama3-2-3b,LSP,LSP_4,EASY,C#,True,LSP,LSP,0.61,True
langgraph,llama3-2-3b,LSP,LSP_5,MODERATE,JAVA,True,LSP,LSP,0.7,True
