strategy,run,example_id,level,language,actual,pred1,pred2,top1_correct,top2_correct,reciprocal_rank,correct_position,processing_time_s,detection_success,loc,chars,tokens,detected_count,gt_detected_anywhere,all_detected_types
single_agent,run_2,ISP_22,MODERATE,JAVA,ISP,SRP,,False,False,0.0,0,2.14,False,246.0,6487.0,1304.0,,,
single_agent,run_2,ISP_23,MODERATE,JAVA,ISP,SRP,,False,False,0.0,0,1.78,False,113.0,2744.0,578.0,,,
single_agent,run_2,ISP_24,MODERATE,JAVA,ISP,SRP,,False,False,0.0,0,2.09,False,220.0,5450.0,1074.0,,,
single_agent,run_2,ISP_25,EASY,KOTLIN,ISP,LSP,,False,False,0.0,0,1.69,False,57.0,1378.0,271.0,,,
single_agent,run_2,ISP_26,EASY,KOTLIN,ISP,SRP,,False,False,0.0,0,1.76,False,79.0,1898.0,342.0,,,
single_agent,run_2,ISP_27,EASY,KOTLIN,ISP,SRP,,False,False,0.0,0,1.81,False,47.0,988.0,192.0,,,
single_agent,run_2,ISP_28,EASY,KOTLIN,ISP,LSP,,False,False,0.0,0,1.66,False,34.0,571.0,117.0,,,
single_agent,run_2,ISP_29,HARD,KOTLIN,ISP,SRP,,False,False,0.0,0,2.3,False,331.0,9289.0,1790.0,,,
single_agent,run_2,ISP_30,HARD,KOTLIN,ISP,SRP,,False,False,0.0,0,2.69,False,371.0,9990.0,1827.0,,,
single_agent,run_2,ISP_31,HARD,KOTLIN,ISP,SRP,,False,False,0.0,0,3.36,False,482.0,13948.0,2576.0,,,
single_agent,run_2,ISP_32,HARD,KOTLIN,ISP,SRP,,False,False,0.0,0,2.19,False,310.0,8522.0,1485.0,,,
single_agent,run_2,ISP_33,MODERATE,KOTLIN,ISP,SRP,,False,False,0.0,0,1.8,False,189.0,5219.0,977.0,,,
single_agent,run_2,ISP_34,MODERATE,KOTLIN,ISP,SRP,,False,False,0.0,0,2.36,False,209.0,5799.0,1085.0,,,
single_agent,run_2,ISP_35,MODERATE,KOTLIN,ISP,SRP,,False,False,0.0,0,1.95,False,112.0,2448.0,462.0,,,
single_agent,run_2,ISP_36,MODERATE,KOTLIN,ISP,SRP,,False,False,0.0,0,2.09,False,166.0,4233.0,781.0,,,
single_agent,run_2,ISP_37,EASY,PYTHON,ISP,LSP,,False,False,0.0,0,1.73,False,60.0,1516.0,327.0,,,
single_agent,run_2,ISP_38,EASY,PYTHON,ISP,SRP,,False,False,0.0,0,1.7,False,81.0,2099.0,413.0,,,
single_agent,run_2,ISP_39,EASY,PYTHON,ISP,SRP,,False,False,0.0,0,1.62,False,44.0,1045.0,206.0,,,
single_agent,run_2,ISP_40,EASY,PYTHON,ISP,LSP,,False,False,0.0,0,1.6,False,34.0,629.0,134.0,,,
single_agent,run_2,ISP_41,HARD,PYTHON,ISP,SRP,,False,False,0.0,0,2.49,False,328.0,9475.0,1983.0,,,
single_agent,run_2,ISP_42,HARD,PYTHON,ISP,SRP,,False,False,0.0,0,2.83,False,357.0,10176.0,1938.0,,,
single_agent,run_2,ISP_43,HARD,PYTHON,ISP,SRP,,False,False,0.0,0,3.08,False,425.0,13827.0,2633.0,,,
single_agent,run_2,ISP_44,HARD,PYTHON,ISP,SRP,,False,False,0.0,0,2.08,False,295.0,8947.0,1624.0,,,
single_agent,run_2,ISP_45,MODERATE,PYTHON,ISP,SRP,,False,False,0.0,0,2.29,False,178.0,5209.0,1105.0,,,
single_agent,run_2,ISP_46,MODERATE,PYTHON,ISP,SRP,,False,False,0.0,0,2.16,False,202.0,5849.0,1163.0,,,
single_agent,run_2,ISP_47,MODERATE,PYTHON,ISP,SRP,,False,False,0.0,0,1.78,False,108.0,2625.0,505.0,,,
single_agent,run_2,ISP_48,MODERATE,PYTHON,ISP,SRP,,False,False,0.0,0,2.2,False,177.0,4573.0,909.0,,,
single_agent,run_2,DIP_1,EASY,JAVA,DIP,SRP,,False,False,0.0,0,1.52,False,23.0,593.0,121.0,,,
single_agent,run_2,DIP_2,EASY,PYTHON,DIP,SRP,,False,False,0.0,0,1.41,False,15.0,441.0,100.0,,,
single_agent,run_2,DIP_3,EASY,KOTLIN,DIP,SRP,,False,False,0.0,0,1.5,False,19.0,441.0,90.0,,,
single_agent,run_2,DIP_4,EASY,C#,DIP,SRP,,False,False,0.0,0,1.38,False,29.0,591.0,114.0,,,
single_agent,run_2,DIP_5,MODERATE,JAVA,DIP,SRP,,False,False,0.0,0,1.62,False,77.0,2288.0,427.0,,,
single_agent,run_2,DIP_6,MODERATE,PYTHON,DIP,SRP,,False,False,0.0,0,1.66,False,54.0,1844.0,361.0,,,
single_agent,run_2,DIP_7,MODERATE,KOTLIN,DIP,SRP,,False,False,0.0,0,1.44,False,65.0,1828.0,337.0,,,
single_agent,run_2,DIP_8,MODERATE,C#,DIP,SRP,,False,False,0.0,0,1.58,False,94.0,2405.0,429.0,,,
single_agent,run_2,DIP_9,HARD,JAVA,DIP,SRP,,False,False,0.0,0,2.09,False,229.0,8620.0,1493.0,,,
single_agent,run_2,DIP_10,HARD,PYTHON,DIP,SRP,,False,False,0.0,0,2.13,False,167.0,6938.0,1281.0,,,
single_agent,run_2,DIP_11,HARD,KOTLIN,DIP,SRP,,False,False,0.0,0,2.32,False,191.0,6234.0,1071.0,,,
single_agent,run_2,DIP_12,HARD,C#,DIP,SRP,,False,False,0.0,0,2.49,False,267.0,8372.0,1398.0,,,
single_agent,run_2,DIP_13,EASY,JAVA,DIP,SRP,,False,False,0.0,0,1.96,False,18.0,465.0,77.0,,,
single_agent,run_2,DIP_14,EASY,PYTHON,DIP,SRP,,False,False,0.0,0,1.6,False,11.0,331.0,59.0,,,
single_agent,run_2,DIP_15,EASY,KOTLIN,DIP,SRP,,False,False,0.0,0,1.84,False,14.0,344.0,59.0,,,
single_agent,run_2,DIP_16,EASY,C#,DIP,SRP,,False,False,0.0,0,1.88,False,23.0,463.0,72.0,,,
single_agent,run_2,DIP_17,MODERATE,JAVA,DIP,SRP,,False,False,0.0,0,1.54,False,56.0,1872.0,363.0,,,
single_agent,run_2,DIP_18,MODERATE,PYTHON,DIP,SRP,,False,False,0.0,0,1.52,False,41.0,1407.0,285.0,,,
single_agent,run_2,DIP_19,MODERATE,KOTLIN,DIP,SRP,,False,False,0.0,0,1.46,False,53.0,1600.0,289.0,,,
single_agent,run_2,DIP_20,MODERATE,C#,DIP,SRP,,False,False,0.0,0,1.4,False,76.0,1950.0,346.0,,,
single_agent,run_2,DIP_21,HARD,JAVA,DIP,SRP,,False,False,0.0,0,1.9,False,207.0,8107.0,1494.0,,,
single_agent,run_2,DIP_22,HARD,PYTHON,DIP,SRP,,False,False,0.0,0,2.04,False,145.0,6645.0,1326.0,,,
single_agent,run_2,DIP_23,HARD,KOTLIN,DIP,SRP,,False,False,0.0,0,1.78,False,155.0,6261.0,1145.0,,,
single_agent,run_2,DIP_24,HARD,C#,DIP,SRP,,False,False,0.0,0,1.97,False,235.0,8702.0,1381.0,,,
single_agent,run_2,DIP_25,EASY,JAVA,DIP,SRP,,False,False,0.0,0,1.53,False,22.0,583.0,111.0,,,
single_agent,run_2,DIP_26,EASY,PYTHON,DIP,SRP,,False,False,0.0,0,1.4,False,18.0,496.0,86.0,,,
single_agent,run_2,DIP_27,EASY,KOTLIN,DIP,SRP,,False,False,0.0,0,1.43,False,22.0,531.0,98.0,,,
single_agent,run_2,DIP_28,EASY,C#,DIP,SRP,,False,False,0.0,0,1.44,False,31.0,595.0,91.0,,,
single_agent,run_2,DIP_29,MODERATE,JAVA,DIP,SRP,,False,False,0.0,0,1.7,False,72.0,2198.0,409.0,,,
single_agent,run_2,DIP_30,MODERATE,PYTHON,DIP,SRP,,False,False,0.0,0,1.53,False,58.0,1890.0,334.0,,,
single_agent,run_2,DIP_31,MODERATE,KOTLIN,DIP,SRP,,False,False,0.0,0,1.63,False,63.0,1838.0,353.0,,,
single_agent,run_2,DIP_32,MODERATE,C#,DIP,SRP,,False,False,0.0,0,1.77,False,91.0,2078.0,332.0,,,
single_agent,run_2,DIP_33,HARD,JAVA,DIP,SRP,,False,False,0.0,0,1.95,False,164.0,6576.0,1156.0,,,
single_agent,run_2,DIP_34,HARD,PYTHON,DIP,SRP,,False,False,0.0,0,1.95,False,152.0,6056.0,1102.0,,,
single_agent,run_2,DIP_35,HARD,KOTLIN,DIP,SRP,,False,False,0.0,0,2.06,False,244.0,8715.0,1532.0,,,
single_agent,run_2,DIP_36,HARD,C#,DIP,SRP,,False,False,0.0,0,2.36,False,305.0,10242.0,1817.0,,,
single_agent,run_2,DIP_37,EASY,JAVA,DIP,SRP,,False,False,0.0,0,1.38,False,17.0,479.0,85.0,,,
single_agent,run_2,DIP_38,EASY,PYTHON,DIP,SRP,,False,False,0.0,0,1.64,False,10.0,344.0,67.0,,,
single_agent,run_2,DIP_39,EASY,KOTLIN,DIP,SRP,,False,False,0.0,0,1.54,False,13.0,348.0,64.0,,,
single_agent,run_2,DIP_40,EASY,C#,DIP,SRP,,False,False,0.0,0,1.41,False,22.0,479.0,81.0,,,
single_agent,run_2,DIP_41,MODERATE,JAVA,DIP,SRP,,False,False,0.0,0,1.42,False,62.0,2021.0,336.0,,,
single_agent,run_2,DIP_42,MODERATE,PYTHON,DIP,SRP,,False,False,0.0,0,1.52,False,40.0,1586.0,277.0,,,
single_agent,run_2,DIP_43,MODERATE,KOTLIN,DIP,SRP,,False,False,0.0,0,2.06,False,46.0,1576.0,275.0,,,
single_agent,run_2,DIP_44,MODERATE,C#,DIP,SRP,,False,False,0.0,0,2.13,False,77.0,2059.0,330.0,,,
single_agent,run_2,DIP_45,HARD,JAVA,DIP,SRP,,False,False,0.0,0,1.82,False,138.0,5087.0,945.0,,,
single_agent,run_2,DIP_46,HARD,PYTHON,DIP,SRP,,False,False,0.0,0,1.83,False,106.0,4499.0,850.0,,,
single_agent,run_2,DIP_47,HARD,KOTLIN,DIP,SRP,,False,False,0.0,0,1.78,False,127.0,4464.0,805.0,,,
single_agent,run_2,DIP_48,HARD,C#,DIP,SRP,,False,False,0.0,0,1.85,False,170.0,5347.0,962.0,,,
two_agent,run_1,SRP_1,EASY,JAVA,SRP,SRP,OCP,True,True,1.0,1,14.68,True,17.0,409.0,85.0,,,
two_agent,run_1,SRP_2,EASY,JAVA,SRP,SRP,DIP,True,True,1.0,1,2.76,True,19.0,534.0,96.0,,,
two_agent,run_1,SRP_3,EASY,JAVA,SRP,SRP,OCP,True,True,1.0,1,2.52,True,21.0,569.0,122.0,,,
two_agent,run_1,SRP_4,EASY,JAVA,SRP,,,False,False,0.0,0,5.41,False,17.0,416.0,86.0,,,
two_agent,run_1,SRP_5,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0,1,3.23,True,168.0,4688.0,922.0,,,
two_agent,run_1,SRP_6,MODERATE,JAVA,SRP,SRP,OCP,True,True,1.0,1,4.42,True,256.0,7899.0,1471.0,,,
two_agent,run_1,SRP_7,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0,1,3.97,True,185.0,6117.0,1510.0,,,
two_agent,run_1,SRP_8,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0,1,3.71,True,124.0,4615.0,906.0,,,
two_agent,run_1,SRP_9,HARD,JAVA,SRP,SRP,DIP,True,True,1.0,1,5.51,True,370.0,12738.0,2568.0,,,
two_agent,run_1,SRP_10,HARD,JAVA,SRP,SRP,OCP,True,True,1.0,1,5.42,True,337.0,13357.0,2597.0,,,
two_agent,run_1,SRP_11,HARD,JAVA,SRP,SRP,OCP,True,True,1.0,1,5.82,True,330.0,12494.0,2630.0,,,
two_agent,run_1,SRP_12,HARD,JAVA,SRP,,,False,False,0.0,0,15.9,False,388.0,16985.0,3462.0,,,
two_agent,run_1,SRP_13,EASY,PYTHON,SRP,SRP,OCP,True,True,1.0,1,12.18,True,10.0,286.0,65.0,,,
two_agent,run_1,SRP_14,EASY,PYTHON,SRP,SRP,OCP,True,True,1.0,1,2.65,True,11.0,423.0,86.0,,,
two_agent,run_1,SRP_15,EASY,PYTHON,SRP,SRP,DIP,True,True,1.0,1,2.3,True,13.0,390.0,95.0,,,
two_agent,run_1,SRP_16,EASY,PYTHON,SRP,SRP,,True,True,1.0,1,2.02,True,10.0,303.0,71.0,,,
two_agent,run_1,SRP_17,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0,1,3.11,True,120.0,4007.0,858.0,,,
two_agent,run_1,SRP_18,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0,1,4.13,True,195.0,7146.0,1440.0,,,
two_agent,run_1,SRP_19,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0,1,4.01,True,167.0,5735.0,1427.0,,,
two_agent,run_1,SRP_20,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0,1,3.59,True,89.0,3928.0,840.0,,,
two_agent,run_1,SRP_21,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0,1,5.08,True,254.0,10438.0,2191.0,,,
two_agent,run_1,SRP_22,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0,1,5.64,True,300.0,12992.0,2443.0,,,
two_agent,run_1,SRP_23,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0,1,5.65,True,248.0,11175.0,2445.0,,,
two_agent,run_1,SRP_24,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0,1,5.98,True,329.0,14413.0,2800.0,,,
two_agent,run_1,SRP_25,EASY,KOTLIN,SRP,SRP,OCP,True,True,1.0,1,6.71,True,10.0,229.0,49.0,,,
two_agent,run_1,SRP_26,EASY,KOTLIN,SRP,SRP,OCP,True,True,1.0,1,11.02,True,10.0,305.0,63.0,,,
two_agent,run_1,SRP_27,EASY,KOTLIN,SRP,SRP,OCP,True,True,1.0,1,2.49,True,12.0,330.0,75.0,,,
two_agent,run_1,SRP_28,EASY,KOTLIN,SRP,SRP,,True,True,1.0,1,2.15,True,10.0,267.0,59.0,,,
two_agent,run_1,SRP_29,MODERATE,KOTLIN,SRP,SRP,DIP,True,True,1.0,1,3.48,True,116.0,3523.0,724.0,,,
two_agent,run_1,SRP_30,MODERATE,KOTLIN,SRP,SRP,DIP,True,True,1.0,1,3.96,True,179.0,6179.0,1174.0,,,
two_agent,run_1,SRP_31,MODERATE,KOTLIN,SRP,SRP,OCP,True,True,1.0,1,4.19,True,164.0,5372.0,1253.0,,,
two_agent,run_1,SRP_32,MODERATE,KOTLIN,SRP,SRP,DIP,True,True,1.0,1,3.52,True,102.0,3859.0,742.0,,,
two_agent,run_1,SRP_33,HARD,KOTLIN,SRP,SRP,DIP,True,True,1.0,1,4.85,True,286.0,9834.0,1910.0,,,
two_agent,run_1,SRP_34,HARD,KOTLIN,SRP,SRP,DIP,True,True,1.0,1,11.94,True,260.0,10479.0,1959.0,,,
two_agent,run_1,SRP_35,HARD,KOTLIN,SRP,SRP,OCP,True,True,1.0,1,12.33,True,285.0,10237.0,2089.0,,,
two_agent,run_1,SRP_36,HARD,KOTLIN,SRP,SRP,DIP,True,True,1.0,1,5.96,True,361.0,14620.0,2794.0,,,
two_agent,run_1,SRP_37,EASY,CSHARP,SRP,SRP,,True,True,1.0,1,6.35,True,21.0,428.0,88.0,,,
two_agent,run_1,SRP_38,EASY,CSHARP,SRP,SRP,OCP,True,True,1.0,1,6.83,True,23.0,539.0,94.0,,,
two_agent,run_1,SRP_39,EASY,CSHARP,SRP,SRP,DIP,True,True,1.0,1,2.44,True,25.0,577.0,122.0,,,
two_agent,run_1,SRP_40,EASY,CSHARP,SRP,SRP,,True,True,1.0,1,2.04,True,21.0,421.0,84.0,,,
two_agent,run_1,SRP_41,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0,1,3.09,True,184.0,4448.0,842.0,,,
two_agent,run_1,SRP_42,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0,1,4.21,True,289.0,7682.0,1387.0,,,
two_agent,run_1,SRP_43,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0,1,3.86,True,218.0,5972.0,1368.0,,,
two_agent,run_1,SRP_44,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0,1,3.11,True,149.0,4707.0,889.0,,,
two_agent,run_1,SRP_45,HARD,CSHARP,SRP,SRP,DIP,True,True,1.0,1,5.27,True,395.0,12158.0,2323.0,,,
two_agent,run_1,SRP_46,HARD,CSHARP,SRP,SRP,OCP,True,True,1.0,1,5.55,True,384.0,13000.0,2343.0,,,
two_agent,run_1,SRP_47,HARD,CSHARP,SRP,SRP,DIP,True,True,1.0,1,5.71,True,387.0,13890.0,2458.0,,,
two_agent,run_1,SRP_48,HARD,CSHARP,SRP,SRP,OCP,True,True,1.0,1,6.38,True,465.0,16946.0,3214.0,,,
two_agent,run_1,OCP_1,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0,1,2.97,True,72.0,1235.0,237.0,,,
two_agent,run_1,OCP_2,EASY,CSHARP,OCP,SRP,OCP,False,True,0.5,2,12.4,True,50.0,1300.0,224.0,,,
two_agent,run_1,OCP_3,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0,1,13.76,True,49.0,1004.0,202.0,,,
two_agent,run_1,OCP_4,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0,1,12.35,True,53.0,1479.0,282.0,,,
two_agent,run_1,OCP_5,HARD,CSHARP,OCP,OCP,SRP,True,True,1.0,1,6.36,True,459.0,15744.0,3669.0,,,
two_agent,run_1,OCP_6,HARD,CSHARP,OCP,OCP,SRP,True,True,1.0,1,5.27,True,269.0,8599.0,2059.0,,,
two_agent,run_1,OCP_7,HARD,CSHARP,OCP,,,False,False,0.0,0,56.94,False,415.0,16149.0,3425.0,,,
two_agent,run_1,OCP_8,HARD,CSHARP,OCP,,,False,False,0.0,0,9.55,False,398.0,15864.0,3495.0,,,
two_agent,run_1,OCP_9,MODERATE,CSHARP,OCP,OCP,SRP,True,True,1.0,1,3.77,True,208.0,5450.0,1105.0,,,
two_agent,run_1,OCP_10,MODERATE,CSHARP,OCP,SRP,OCP,False,True,0.5,2,8.85,True,112.0,2563.0,537.0,,,
two_agent,run_1,OCP_11,MODERATE,CSHARP,OCP,OCP,SRP,True,True,1.0,1,5.44,True,305.0,9205.0,1844.0,,,
two_agent,run_1,OCP_12,MODERATE,CSHARP,OCP,OCP,SRP,True,True,1.0,1,5.44,True,216.0,10058.0,2191.0,,,
two_agent,run_1,OCP_13,EASY,JAVA,OCP,OCP,SRP,True,True,1.0,1,7.35,True,57.0,1210.0,234.0,,,
two_agent,run_1,OCP_14,EASY,JAVA,OCP,OCP,SRP,True,True,1.0,1,7.83,True,44.0,1316.0,230.0,,,
two_agent,run_1,OCP_15,EASY,JAVA,OCP,OCP,,True,True,1.0,1,11.39,True,38.0,901.0,190.0,,,
two_agent,run_1,OCP_16,EASY,JAVA,OCP,OCP,SRP,True,True,1.0,1,2.55,True,32.0,1218.0,273.0,,,
two_agent,run_1,OCP_17,HARD,JAVA,OCP,OCP,SRP,True,True,1.0,1,6.13,True,433.0,15628.0,3615.0,,,
two_agent,run_1,OCP_18,HARD,JAVA,OCP,OCP,SRP,True,True,1.0,1,4.91,True,210.0,7259.0,1941.0,,,
two_agent,run_1,OCP_19,HARD,JAVA,OCP,,,False,False,0.0,0,15.99,False,414.0,14950.0,3226.0,,,
two_agent,run_1,OCP_20,HARD,JAVA,OCP,OCP,SRP,True,True,1.0,1,6.12,True,359.0,15513.0,3677.0,,,
two_agent,run_1,OCP_21,MODERATE,JAVA,OCP,OCP,SRP,True,True,1.0,1,3.96,True,177.0,5124.0,1093.0,,,
two_agent,run_1,OCP_22,MODERATE,JAVA,OCP,OCP,,True,True,1.0,1,8.63,True,105.0,2985.0,644.0,,,
two_agent,run_1,OCP_23,MODERATE,JAVA,OCP,SRP,OCP,False,True,0.5,2,5.04,True,281.0,9648.0,1921.0,,,
two_agent,run_1,OCP_24,MODERATE,JAVA,OCP,OCP,SRP,True,True,1.0,1,5.14,True,215.0,8998.0,2053.0,,,
two_agent,run_1,OCP_25,EASY,KOTLIN,OCP,OCP,SRP,True,True,1.0,1,12.16,True,32.0,715.0,156.0,,,
two_agent,run_1,OCP_26,EASY,KOTLIN,OCP,OCP,SRP,True,True,1.0,1,7.42,True,27.0,642.0,114.0,,,
two_agent,run_1,OCP_27,EASY,KOTLIN,OCP,OCP,SRP,True,True,1.0,1,13.03,True,29.0,561.0,121.0,,,
two_agent,run_1,OCP_28,EASY,KOTLIN,OCP,OCP,SRP,True,True,1.0,1,7.66,True,26.0,722.0,161.0,,,
two_agent,run_1,OCP_29,HARD,KOTLIN,OCP,OCP,SRP,True,True,1.0,1,5.46,True,291.0,10683.0,2647.0,,,
two_agent,run_1,OCP_30,HARD,KOTLIN,OCP,SRP,OCP,False,True,0.5,2,4.21,True,159.0,5979.0,1652.0,,,
two_agent,run_1,OCP_31,HARD,KOTLIN,OCP,SRP,OCP,False,True,0.5,2,6.07,True,320.0,11420.0,2934.0,,,
two_agent,run_1,OCP_32,HARD,KOTLIN,OCP,SRP,OCP,False,True,0.5,2,5.55,True,287.0,11644.0,2946.0,,,
two_agent,run_1,OCP_33,MODERATE,KOTLIN,OCP,OCP,SRP,True,True,1.0,1,3.87,True,122.0,4047.0,951.0,,,
two_agent,run_1,OCP_34,MODERATE,KOTLIN,OCP,OCP,,True,True,1.0,1,8.29,True,85.0,2208.0,510.0,,,
two_agent,run_1,OCP_35,MODERATE,KOTLIN,OCP,SRP,OCP,False,True,0.5,2,4.71,True,218.0,6916.0,1671.0,,,
two_agent,run_1,OCP_36,MODERATE,KOTLIN,OCP,SRP,OCP,False,True,0.5,2,4.51,True,185.0,6791.0,1556.0,,,
two_agent,run_1,OCP_37,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0,1,12.95,True,41.0,935.0,194.0,,,
two_agent,run_1,OCP_38,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0,1,3.56,True,39.0,1028.0,197.0,,,
two_agent,run_1,OCP_39,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0,1,2.95,True,47.0,901.0,191.0,,,
two_agent,run_1,OCP_40,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0,1,3.04,True,43.0,1098.0,247.0,,,
two_agent,run_1,OCP_41,HARD,PYTHON,OCP,OCP,SRP,True,True,1.0,1,5.81,True,375.0,11987.0,2980.0,,,
two_agent,run_1,OCP_42,HARD,PYTHON,OCP,OCP,SRP,True,True,1.0,1,4.98,True,263.0,7531.0,1970.0,,,
two_agent,run_1,OCP_43,HARD,PYTHON,OCP,SRP,OCP,False,True,0.5,2,6.11,True,317.0,11169.0,2855.0,,,
two_agent,run_1,OCP_44,HARD,PYTHON,OCP,OCP,SRP,True,True,1.0,1,6.0,True,281.0,11552.0,3174.0,,,
two_agent,run_1,OCP_45,MODERATE,PYTHON,OCP,OCP,SRP,True,True,1.0,1,3.94,True,155.0,4320.0,1040.0,,,
two_agent,run_1,OCP_46,MODERATE,PYTHON,OCP,OCP,SRP,True,True,1.0,1,3.68,True,104.0,2760.0,621.0,,,
two_agent,run_1,OCP_47,MODERATE,PYTHON,OCP,OCP,SRP,True,True,1.0,1,5.34,True,217.0,7648.0,1898.0,,,
two_agent,run_1,OCP_48,MODERATE,PYTHON,OCP,OCP,SRP,True,True,1.0,1,4.72,True,184.0,7522.0,1974.0,,,
two_agent,run_1,LSP_1,EASY,JAVA,LSP,LSP,OCP,True,True,1.0,1,13.33,True,25.0,481.0,103.0,,,
two_agent,run_1,LSP_2,EASY,PYTHON,LSP,LSP,SRP,True,True,1.0,1,12.52,True,15.0,309.0,76.0,,,
two_agent,run_1,LSP_3,EASY,KOTLIN,LSP,LSP,,True,True,1.0,1,2.52,True,23.0,384.0,87.0,,,
two_agent,run_1,LSP_4,EASY,C#,LSP,LSP,,True,True,1.0,1,2.35,True,31.0,473.0,98.0,,,
two_agent,run_1,LSP_5,MODERATE,JAVA,LSP,SRP,LSP,False,True,0.5,2,3.15,True,92.0,2277.0,439.0,,,
two_agent,run_1,LSP_6,MODERATE,PYTHON,LSP,LSP,SRP,True,True,1.0,1,7.77,True,67.0,1841.0,377.0,,,
two_agent,run_1,LSP_7,MODERATE,KOTLIN,LSP,SRP,OCP,False,False,0.0,0,2.8,False,58.0,1632.0,344.0,,,
two_agent,run_1,LSP_8,MODERATE,C#,LSP,LSP,DIP,True,True,1.0,1,8.08,True,93.0,2189.0,422.0,,,
two_agent,run_1,LSP_9,HARD,JAVA,LSP,SRP,OCP,False,False,0.0,0,4.44,False,233.0,7879.0,1520.0,,,
two_agent,run_1,LSP_10,HARD,PYTHON,LSP,SRP,OCP,False,False,0.0,0,4.4,False,230.0,7392.0,1436.0,,,
two_agent,run_1,LSP_11,HARD,KOTLIN,LSP,SRP,LSP,False,True,0.5,2,4.46,True,176.0,5663.0,1116.0,,,
two_agent,run_1,LSP_12,HARD,C#,LSP,SRP,OCP,False,False,0.0,0,4.36,False,253.0,7497.0,1397.0,,,
two_agent,run_1,LSP_13,EASY,JAVA,LSP,SRP,OCP,False,False,0.0,0,11.27,False,22.0,679.0,124.0,,,
two_agent,run_1,LSP_14,EASY,PYTHON,LSP,OCP,DIP,False,False,0.0,0,12.87,False,13.0,488.0,99.0,,,
two_agent,run_1,LSP_15,EASY,KOTLIN,LSP,OCP,,False,False,0.0,0,12.06,False,20.0,582.0,108.0,,,
two_agent,run_1,LSP_16,EASY,C#,LSP,OCP,SRP,False,False,0.0,0,14.43,False,28.0,681.0,124.0,,,
two_agent,run_1,LSP_17,MODERATE,JAVA,LSP,SRP,OCP,False,False,0.0,0,15.74,False,111.0,3277.0,542.0,,,
two_agent,run_1,LSP_18,MODERATE,PYTHON,LSP,SRP,OCP,False,False,0.0,0,15.23,False,75.0,2418.0,422.0,,,
two_agent,run_1,LSP_19,MODERATE,KOTLIN,LSP,SRP,OCP,False,False,0.0,0,14.98,False,64.0,2369.0,429.0,,,
two_agent,run_1,LSP_20,MODERATE,C#,LSP,SRP,OCP,False,False,0.0,0,15.11,False,126.0,3434.0,551.0,,,
two_agent,run_1,LSP_21,HARD,JAVA,LSP,SRP,OCP,False,False,0.0,0,3.79,False,226.0,8552.0,1432.0,,,
two_agent,run_1,LSP_22,HARD,PYTHON,LSP,SRP,OCP,False,False,0.0,0,3.76,False,192.0,7006.0,1222.0,,,
two_agent,run_1,LSP_23,HARD,KOTLIN,LSP,SRP,OCP,False,False,0.0,0,4.43,False,249.0,8058.0,1313.0,,,
two_agent,run_1,LSP_24,HARD,C#,LSP,SRP,OCP,False,False,0.0,0,4.17,False,324.0,9455.0,1470.0,,,
two_agent,run_1,LSP_25,EASY,JAVA,LSP,OCP,DIP,False,False,0.0,0,2.65,False,35.0,952.0,148.0,,,
two_agent,run_1,LSP_26,EASY,PYTHON,LSP,SRP,DIP,False,False,0.0,0,6.95,False,24.0,762.0,153.0,,,
two_agent,run_1,LSP_27,EASY,KOTLIN,LSP,OCP,SRP,False,False,0.0,0,12.2,False,30.0,890.0,144.0,,,
two_agent,run_1,LSP_28,EASY,C#,LSP,SRP,DIP,False,False,0.0,0,11.13,False,42.0,1123.0,193.0,,,
two_agent,run_1,LSP_29,MODERATE,JAVA,LSP,SRP,OCP,False,False,0.0,0,7.91,False,114.0,3897.0,783.0,,,
two_agent,run_1,LSP_30,MODERATE,PYTHON,LSP,OCP,SRP,False,False,0.0,0,3.55,False,88.0,3657.0,722.0,,,
two_agent,run_1,LSP_31,MODERATE,KOTLIN,LSP,SRP,OCP,False,False,0.0,0,3.36,False,94.0,3503.0,622.0,,,
two_agent,run_1,LSP_32,MODERATE,C#,LSP,SRP,OCP,False,False,0.0,0,14.12,False,145.0,4433.0,776.0,,,
