config,label,example_id,level,language,actual,pred1,pred2,top1_correct,top2_correct,reciprocal_rank,correct_position,processing_time_s,detected_count,gt_detected_anywhere,all_detected_types
single_agent,Single Agent (9B),LSP_36,HARD,C#,LSP,SRP,,False,False,0.0000,0,11.2000,,,
single_agent,Single Agent (9B),LSP_37,EASY,JAVA,LSP,LSP,SRP,True,True,1.0000,1,9.4000,,,
single_agent,Single Agent (9B),LSP_38,EASY,PYTHON,LSP,LSP,SRP,True,True,1.0000,1,9.4800,,,
single_agent,Single Agent (9B),LSP_39,EASY,KOTLIN,LSP,LSP,SRP,True,True,1.0000,1,7.4600,,,
single_agent,Single Agent (9B),LSP_40,EASY,C#,LSP,LSP,SRP,True,True,1.0000,1,9.2900,,,
single_agent,Single Agent (9B),LSP_41,MODERATE,JAVA,LSP,LSP,SRP,True,True,1.0000,1,8.4000,,,
single_agent,Single Agent (9B),LSP_42,MODERATE,PYTHON,LSP,LSP,SRP,True,True,1.0000,1,10.1900,,,
single_agent,Single Agent (9B),LSP_43,MODERATE,KOTLIN,LSP,LSP,SRP,True,True,1.0000,1,9.9200,,,
single_agent,Single Agent (9B),LSP_44,MODERATE,C#,LSP,LSP,SRP,True,True,1.0000,1,7.7800,,,
single_agent,Single Agent (9B),LSP_45,HARD,JAVA,LSP,LSP,SRP,True,True,1.0000,1,10.3500,,,
single_agent,Single Agent (9B),LSP_46,HARD,PYTHON,LSP,LSP,SRP,True,True,1.0000,1,10.0000,,,
single_agent,Single Agent (9B),LSP_47,HARD,KOTLIN,LSP,LSP,SRP,True,True,1.0000,1,10.0500,,,
single_agent,Single Agent (9B),LSP_48,HARD,C#,LSP,LSP,SRP,True,True,1.0000,1,10.0100,,,
single_agent,Single Agent (9B),ISP_1,EASY,CSHARP,ISP,LSP,ISP,False,True,0.5000,2,8.4200,,,
single_agent,Single Agent (9B),ISP_2,EASY,CSHARP,ISP,LSP,ISP,False,True,0.5000,2,7.9200,,,
single_agent,Single Agent (9B),ISP_3,EASY,CSHARP,ISP,ISP,SRP,True,True,1.0000,1,8.2100,,,
single_agent,Single Agent (9B),ISP_4,EASY,CSHARP,ISP,ISP,LSP,True,True,1.0000,1,7.6300,,,
single_agent,Single Agent (9B),ISP_5,HARD,CSHARP,ISP,ISP,SRP,True,True,1.0000,1,11.0700,,,
single_agent,Single Agent (9B),ISP_6,HARD,CSHARP,ISP,LSP,ISP,False,True,0.5000,2,11.4100,,,
single_agent,Single Agent (9B),ISP_7,HARD,CSHARP,ISP,OCP,SRP,False,False,0.0000,0,13.6200,,,
single_agent,Single Agent (9B),ISP_8,HARD,CSHARP,ISP,OCP,SRP,False,False,0.0000,0,11.9100,,,
single_agent,Single Agent (9B),ISP_9,MODERATE,CSHARP,ISP,ISP,OCP,True,True,1.0000,1,10.3500,,,
single_agent,Single Agent (9B),ISP_10,MODERATE,CSHARP,ISP,LSP,ISP,False,True,0.5000,2,10.4300,,,
single_agent,Single Agent (9B),ISP_11,MODERATE,CSHARP,ISP,ISP,SRP,True,True,1.0000,1,8.1200,,,
single_agent,Single Agent (9B),ISP_12,MODERATE,CSHARP,ISP,ISP,OCP,True,True,1.0000,1,9.0400,,,
single_agent,Single Agent (9B),ISP_13,EASY,JAVA,ISP,ISP,SRP,True,True,1.0000,1,8.0900,,,
single_agent,Single Agent (9B),ISP_14,EASY,JAVA,ISP,LSP,ISP,False,True,0.5000,2,10.0900,,,
single_agent,Single Agent (9B),ISP_15,EASY,JAVA,ISP,ISP,SRP,True,True,1.0000,1,8.0800,,,
single_agent,Single Agent (9B),ISP_16,EASY,JAVA,ISP,ISP,LSP,True,True,1.0000,1,6.8200,,,
single_agent,Single Agent (9B),ISP_17,HARD,JAVA,ISP,ISP,OCP,True,True,1.0000,1,13.5900,,,
single_agent,Single Agent (9B),ISP_18,HARD,JAVA,ISP,LSP,ISP,False,True,0.5000,2,12.0300,,,
single_agent,Single Agent (9B),ISP_19,HARD,JAVA,ISP,OCP,SRP,False,False,0.0000,0,12.5600,,,
single_agent,Single Agent (9B),ISP_20,HARD,JAVA,ISP,OCP,SRP,False,False,0.0000,0,13.0400,,,
single_agent,Single Agent (9B),ISP_21,MODERATE,JAVA,ISP,ISP,OCP,True,True,1.0000,1,11.9900,,,
single_agent,Single Agent (9B),ISP_22,MODERATE,JAVA,ISP,LSP,ISP,False,True,0.5000,2,9.6200,,,
single_agent,Single Agent (9B),ISP_23,MODERATE,JAVA,ISP,ISP,SRP,True,True,1.0000,1,7.1700,,,
single_agent,Single Agent (9B),ISP_24,MODERATE,JAVA,ISP,ISP,SRP,True,True,1.0000,1,12.6100,,,
single_agent,Single Agent (9B),ISP_25,EASY,KOTLIN,ISP,LSP,ISP,False,True,0.5000,2,9.9100,,,
single_agent,Single Agent (9B),ISP_26,EASY,KOTLIN,ISP,LSP,ISP,False,True,0.5000,2,9.0500,,,
single_agent,Single Agent (9B),ISP_27,EASY,KOTLIN,ISP,ISP,SRP,True,True,1.0000,1,8.6100,,,
single_agent,Single Agent (9B),ISP_28,EASY,KOTLIN,ISP,LSP,ISP,False,True,0.5000,2,7.8100,,,
single_agent,Single Agent (9B),ISP_29,HARD,KOTLIN,ISP,OCP,SRP,False,False,0.0000,0,14.3000,,,
single_agent,Single Agent (9B),ISP_30,HARD,KOTLIN,ISP,LSP,ISP,False,True,0.5000,2,11.4800,,,
single_agent,Single Agent (9B),ISP_31,HARD,KOTLIN,ISP,ISP,OCP,True,True,1.0000,1,10.5200,,,
single_agent,Single Agent (9B),ISP_32,HARD,KOTLIN,ISP,ISP,OCP,True,True,1.0000,1,12.7600,,,
single_agent,Single Agent (9B),ISP_33,MODERATE,KOTLIN,ISP,ISP,OCP,True,True,1.0000,1,10.9900,,,
single_agent,Single Agent (9B),ISP_34,MODERATE,KOTLIN,ISP,LSP,ISP,False,True,0.5000,2,9.0600,,,
single_agent,Single Agent (9B),ISP_35,MODERATE,KOTLIN,ISP,ISP,SRP,True,True,1.0000,1,7.5900,,,
single_agent,Single Agent (9B),ISP_36,MODERATE,KOTLIN,ISP,,,False,False,0.0000,0,10.8400,,,
single_agent,Single Agent (9B),ISP_37,EASY,PYTHON,ISP,LSP,ISP,False,True,0.5000,2,11.4400,,,
single_agent,Single Agent (9B),ISP_38,EASY,PYTHON,ISP,LSP,ISP,False,True,0.5000,2,10.1200,,,
single_agent,Single Agent (9B),ISP_39,EASY,PYTHON,ISP,ISP,SRP,True,True,1.0000,1,8.1900,,,
single_agent,Single Agent (9B),ISP_40,EASY,PYTHON,ISP,ISP,LSP,True,True,1.0000,1,8.6200,,,
single_agent,Single Agent (9B),ISP_41,HARD,PYTHON,ISP,ISP,OCP,True,True,1.0000,1,10.8000,,,
single_agent,Single Agent (9B),ISP_42,HARD,PYTHON,ISP,LSP,SRP,False,False,0.0000,0,14.1200,,,
single_agent,Single Agent (9B),ISP_43,HARD,PYTHON,ISP,ISP,SRP,True,True,1.0000,1,15.0900,,,
single_agent,Single Agent (9B),ISP_44,HARD,PYTHON,ISP,ISP,OCP,True,True,1.0000,1,12.6200,,,
single_agent,Single Agent (9B),ISP_45,MODERATE,PYTHON,ISP,LSP,SRP,False,False,0.0000,0,12.0600,,,
single_agent,Single Agent (9B),ISP_46,MODERATE,PYTHON,ISP,LSP,ISP,False,True,0.5000,2,10.2100,,,
single_agent,Single Agent (9B),ISP_47,MODERATE,PYTHON,ISP,ISP,SRP,True,True,1.0000,1,9.3100,,,
single_agent,Single Agent (9B),ISP_48,MODERATE,PYTHON,ISP,ISP,OCP,True,True,1.0000,1,11.1300,,,
single_agent,Single Agent (9B),DIP_1,EASY,JAVA,DIP,DIP,SRP,True,True,1.0000,1,6.0200,,,
single_agent,Single Agent (9B),DIP_2,EASY,PYTHON,DIP,,,False,False,0.0000,0,3.9100,,,
single_agent,Single Agent (9B),DIP_3,EASY,KOTLIN,DIP,,,False,False,0.0000,0,3.9600,,,
single_agent,Single Agent (9B),DIP_4,EASY,C#,DIP,DIP,SRP,True,True,1.0000,1,5.8600,,,
single_agent,Single Agent (9B),DIP_5,MODERATE,JAVA,DIP,SRP,,False,False,0.0000,0,7.9400,,,
single_agent,Single Agent (9B),DIP_6,MODERATE,PYTHON,DIP,SRP,,False,False,0.0000,0,7.9000,,,
single_agent,Single Agent (9B),DIP_7,MODERATE,KOTLIN,DIP,SRP,,False,False,0.0000,0,7.6300,,,
single_agent,Single Agent (9B),DIP_8,MODERATE,C#,DIP,SRP,DIP,False,True,0.5000,2,7.5500,,,
single_agent,Single Agent (9B),DIP_9,HARD,JAVA,DIP,SRP,,False,False,0.0000,0,10.5000,,,
single_agent,Single Agent (9B),DIP_10,HARD,PYTHON,DIP,SRP,,False,False,0.0000,0,9.5500,,,
single_agent,Single Agent (9B),DIP_11,HARD,KOTLIN,DIP,SRP,,False,False,0.0000,0,10.1300,,,
single_agent,Single Agent (9B),DIP_12,HARD,C#,DIP,SRP,,False,False,0.0000,0,11.0300,,,
single_agent,Single Agent (9B),DIP_13,EASY,JAVA,DIP,DIP,SRP,True,True,1.0000,1,6.3200,,,
single_agent,Single Agent (9B),DIP_14,EASY,PYTHON,DIP,,,False,False,0.0000,0,2.3200,,,
single_agent,Single Agent (9B),DIP_15,EASY,KOTLIN,DIP,,,False,False,0.0000,0,1.9300,,,
single_agent,Single Agent (9B),DIP_16,EASY,C#,DIP,DIP,SRP,True,True,1.0000,1,6.5900,,,
single_agent,Single Agent (9B),DIP_17,MODERATE,JAVA,DIP,OCP,SRP,False,False,0.0000,0,8.3000,,,
single_agent,Single Agent (9B),DIP_18,MODERATE,PYTHON,DIP,OCP,SRP,False,False,0.0000,0,8.5500,,,
single_agent,Single Agent (9B),DIP_19,MODERATE,KOTLIN,DIP,OCP,SRP,False,False,0.0000,0,7.7000,,,
single_agent,Single Agent (9B),DIP_20,MODERATE,C#,DIP,OCP,SRP,False,False,0.0000,0,8.6400,,,
single_agent,Single Agent (9B),DIP_21,HARD,JAVA,DIP,OCP,SRP,False,False,0.0000,0,9.5400,,,
single_agent,Single Agent (9B),DIP_22,HARD,PYTHON,DIP,OCP,SRP,False,False,0.0000,0,8.6000,,,
single_agent,Single Agent (9B),DIP_23,HARD,KOTLIN,DIP,OCP,SRP,False,False,0.0000,0,9.9000,,,
single_agent,Single Agent (9B),DIP_24,HARD,C#,DIP,SRP,OCP,False,False,0.0000,0,9.9300,,,
single_agent,Single Agent (9B),DIP_25,EASY,JAVA,DIP,SRP,,False,False,0.0000,0,6.3400,,,
single_agent,Single Agent (9B),DIP_26,EASY,PYTHON,DIP,SRP,,False,False,0.0000,0,7.8000,,,
single_agent,Single Agent (9B),DIP_27,EASY,KOTLIN,DIP,SRP,,False,False,0.0000,0,6.2800,,,
single_agent,Single Agent (9B),DIP_28,EASY,C#,DIP,SRP,,False,False,0.0000,0,7.6500,,,
single_agent,Single Agent (9B),DIP_29,MODERATE,JAVA,DIP,SRP,,False,False,0.0000,0,8.2200,,,
single_agent,Single Agent (9B),DIP_30,MODERATE,PYTHON,DIP,SRP,,False,False,0.0000,0,9.8300,,,
single_agent,Single Agent (9B),DIP_31,MODERATE,KOTLIN,DIP,SRP,,False,False,0.0000,0,8.1400,,,
single_agent,Single Agent (9B),DIP_32,MODERATE,C#,DIP,SRP,,False,False,0.0000,0,7.9100,,,
single_agent,Single Agent (9B),DIP_33,HARD,JAVA,DIP,SRP,,False,False,0.0000,0,9.4100,,,
single_agent,Single Agent (9B),DIP_34,HARD,PYTHON,DIP,SRP,,False,False,0.0000,0,9.8800,,,
single_agent,Single Agent (9B),DIP_35,HARD,KOTLIN,DIP,SRP,,False,False,0.0000,0,10.3500,,,
single_agent,Single Agent (9B),DIP_36,HARD,C#,DIP,SRP,,False,False,0.0000,0,11.7200,,,
single_agent,Single Agent (9B),DIP_37,EASY,JAVA,DIP,DIP,SRP,True,True,1.0000,1,4.6800,,,
single_agent,Single Agent (9B),DIP_38,EASY,PYTHON,DIP,DIP,SRP,True,True,1.0000,1,6.0900,,,
single_agent,Single Agent (9B),DIP_39,EASY,KOTLIN,DIP,DIP,SRP,True,True,1.0000,1,7.5000,,,
single_agent,Single Agent (9B),DIP_40,EASY,C#,DIP,DIP,SRP,True,True,1.0000,1,7.8500,,,
single_agent,Single Agent (9B),DIP_41,MODERATE,JAVA,DIP,SRP,,False,False,0.0000,0,8.9100,,,
single_agent,Single Agent (9B),DIP_42,MODERATE,PYTHON,DIP,SRP,DIP,False,True,0.5000,2,9.9400,,,
single_agent,Single Agent (9B),DIP_43,MODERATE,KOTLIN,DIP,SRP,,False,False,0.0000,0,7.3400,,,
single_agent,Single Agent (9B),DIP_44,MODERATE,C#,DIP,SRP,,False,False,0.0000,0,8.3900,,,
single_agent,Single Agent (9B),DIP_45,HARD,JAVA,DIP,SRP,,False,False,0.0000,0,8.9900,,,
single_agent,Single Agent (9B),DIP_46,HARD,PYTHON,DIP,SRP,,False,False,0.0000,0,10.1300,,,
single_agent,Single Agent (9B),DIP_47,HARD,KOTLIN,DIP,SRP,,False,False,0.0000,0,11.3100,,,
single_agent,Single Agent (9B),DIP_48,HARD,C#,DIP,SRP,,False,False,0.0000,0,10.2300,,,
two_agent,Two Agent (9B),SRP_1,EASY,JAVA,SRP,SRP,,True,True,1.0000,1,9.4100,,,
two_agent,Two Agent (9B),SRP_2,EASY,JAVA,SRP,SRP,,True,True,1.0000,1,6.8100,,,
two_agent,Two Agent (9B),SRP_3,EASY,JAVA,SRP,SRP,,True,True,1.0000,1,7.4400,,,
two_agent,Two Agent (9B),SRP_4,EASY,JAVA,SRP,,,False,False,0.0000,0,6.5200,,,
two_agent,Two Agent (9B),SRP_5,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0000,1,12.0700,,,
two_agent,Two Agent (9B),SRP_6,MODERATE,JAVA,SRP,DIP,SRP,False,True,0.5000,2,64.1400,,,
two_agent,Two Agent (9B),SRP_7,MODERATE,JAVA,SRP,SRP,,True,True,1.0000,1,13.5500,,,
two_agent,Two Agent (9B),SRP_8,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0000,1,11.8000,,,
two_agent,Two Agent (9B),SRP_9,HARD,JAVA,SRP,SRP,DIP,True,True,1.0000,1,39.5900,,,
two_agent,Two Agent (9B),SRP_10,HARD,JAVA,SRP,SRP,DIP,True,True,1.0000,1,16.2200,,,
two_agent,Two Agent (9B),SRP_11,HARD,JAVA,SRP,SRP,DIP,True,True,1.0000,1,52.9600,,,
two_agent,Two Agent (9B),SRP_12,HARD,JAVA,SRP,,,False,False,0.0000,0,113.7400,,,
two_agent,Two Agent (9B),SRP_13,EASY,PYTHON,SRP,SRP,,True,True,1.0000,1,7.3200,,,
two_agent,Two Agent (9B),SRP_14,EASY,PYTHON,SRP,SRP,,True,True,1.0000,1,5.7400,,,
two_agent,Two Agent (9B),SRP_15,EASY,PYTHON,SRP,SRP,,True,True,1.0000,1,7.3400,,,
two_agent,Two Agent (9B),SRP_16,EASY,PYTHON,SRP,SRP,,True,True,1.0000,1,6.0500,,,
two_agent,Two Agent (9B),SRP_17,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,56.3900,,,
two_agent,Two Agent (9B),SRP_18,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,13.6900,,,
two_agent,Two Agent (9B),SRP_19,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,54.7500,,,
two_agent,Two Agent (9B),SRP_20,MODERATE,PYTHON,SRP,DIP,SRP,False,True,0.5000,2,30.8000,,,
two_agent,Two Agent (9B),SRP_21,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,60.9700,,,
two_agent,Two Agent (9B),SRP_22,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,15.7200,,,
two_agent,Two Agent (9B),SRP_23,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,14.7900,,,
two_agent,Two Agent (9B),SRP_24,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,14.7400,,,
two_agent,Two Agent (9B),SRP_25,EASY,KOTLIN,SRP,SRP,,True,True,1.0000,1,7.0800,,,
two_agent,Two Agent (9B),SRP_26,EASY,KOTLIN,SRP,SRP,,True,True,1.0000,1,6.9200,,,
two_agent,Two Agent (9B),SRP_27,EASY,KOTLIN,SRP,,,False,False,0.0000,0,20.3800,,,
two_agent,Two Agent (9B),SRP_28,EASY,KOTLIN,SRP,,,False,False,0.0000,0,44.5200,,,
two_agent,Two Agent (9B),SRP_29,MODERATE,KOTLIN,SRP,SRP,DIP,True,True,1.0000,1,53.9100,,,
two_agent,Two Agent (9B),SRP_30,MODERATE,KOTLIN,SRP,DIP,SRP,False,True,0.5000,2,31.1600,,,
two_agent,Two Agent (9B),SRP_31,MODERATE,KOTLIN,SRP,DIP,SRP,False,True,0.5000,2,57.6000,,,
two_agent,Two Agent (9B),SRP_32,MODERATE,KOTLIN,SRP,SRP,DIP,True,True,1.0000,1,30.4700,,,
two_agent,Two Agent (9B),SRP_33,HARD,KOTLIN,SRP,SRP,DIP,True,True,1.0000,1,14.2500,,,
two_agent,Two Agent (9B),SRP_34,HARD,KOTLIN,SRP,SRP,DIP,True,True,1.0000,1,13.4900,,,
two_agent,Two Agent (9B),SRP_35,HARD,KOTLIN,SRP,SRP,OCP,True,True,1.0000,1,64.2500,,,
two_agent,Two Agent (9B),SRP_36,HARD,KOTLIN,SRP,SRP,,True,True,1.0000,1,186.0600,,,
two_agent,Two Agent (9B),SRP_37,EASY,CSHARP,SRP,SRP,,True,True,1.0000,1,7.4000,,,
two_agent,Two Agent (9B),SRP_38,EASY,CSHARP,SRP,SRP,,True,True,1.0000,1,7.9600,,,
two_agent,Two Agent (9B),SRP_39,EASY,CSHARP,SRP,OCP,,False,False,0.0000,0,30.4800,,,
two_agent,Two Agent (9B),SRP_40,EASY,CSHARP,SRP,SRP,,True,True,1.0000,1,9.6300,,,
two_agent,Two Agent (9B),SRP_41,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,10.7500,,,
two_agent,Two Agent (9B),SRP_42,MODERATE,CSHARP,SRP,DIP,SRP,False,True,0.5000,2,43.1000,,,
two_agent,Two Agent (9B),SRP_43,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,59.1100,,,
two_agent,Two Agent (9B),SRP_44,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,11.8400,,,
two_agent,Two Agent (9B),SRP_45,HARD,CSHARP,SRP,SRP,,True,True,1.0000,1,84.9200,,,
two_agent,Two Agent (9B),SRP_46,HARD,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,15.7000,,,
two_agent,Two Agent (9B),SRP_47,HARD,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,66.3000,,,
two_agent,Two Agent (9B),SRP_48,HARD,CSHARP,SRP,,,False,False,0.0000,0,139.2500,,,
two_agent,Two Agent (9B),OCP_1,EASY,CSHARP,OCP,OCP,,True,True,1.0000,1,30.4700,,,
two_agent,Two Agent (9B),OCP_2,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,9.2600,,,
two_agent,Two Agent (9B),OCP_3,EASY,CSHARP,OCP,OCP,,True,True,1.0000,1,28.9800,,,
two_agent,Two Agent (9B),OCP_4,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,9.6400,,,
two_agent,Two Agent (9B),OCP_5,HARD,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,221.2800,,,
two_agent,Two Agent (9B),OCP_6,HARD,CSHARP,OCP,OCP,,True,True,1.0000,1,41.8100,,,
two_agent,Two Agent (9B),OCP_7,HARD,CSHARP,OCP,,,False,False,0.0000,0,123.2600,,,
two_agent,Two Agent (9B),OCP_8,HARD,CSHARP,OCP,,,False,False,0.0000,0,172.3100,,,
two_agent,Two Agent (9B),OCP_9,MODERATE,CSHARP,OCP,OCP,,True,True,1.0000,1,39.5600,,,
two_agent,Two Agent (9B),OCP_10,MODERATE,CSHARP,OCP,OCP,,True,True,1.0000,1,10.7900,,,
two_agent,Two Agent (9B),OCP_11,MODERATE,CSHARP,OCP,OCP,,True,True,1.0000,1,44.9400,,,
two_agent,Two Agent (9B),OCP_12,MODERATE,CSHARP,OCP,SRP,OCP,False,True,0.5000,2,12.9300,,,
two_agent,Two Agent (9B),OCP_13,EASY,JAVA,OCP,OCP,SRP,True,True,1.0000,1,53.1400,,,
two_agent,Two Agent (9B),OCP_14,EASY,JAVA,OCP,OCP,,True,True,1.0000,1,40.8700,,,
two_agent,Two Agent (9B),OCP_15,EASY,JAVA,OCP,OCP,,True,True,1.0000,1,39.6000,,,
two_agent,Two Agent (9B),OCP_16,EASY,JAVA,OCP,OCP,,True,True,1.0000,1,22.5200,,,
two_agent,Two Agent (9B),OCP_17,HARD,JAVA,OCP,,,False,False,0.0000,0,144.2600,,,
two_agent,Two Agent (9B),OCP_18,HARD,JAVA,OCP,OCP,,True,True,1.0000,1,42.7800,,,
two_agent,Two Agent (9B),OCP_19,HARD,JAVA,OCP,,,False,False,0.0000,0,275.8800,,,
two_agent,Two Agent (9B),OCP_20,HARD,JAVA,OCP,,,False,False,0.0000,0,223.3900,,,
two_agent,Two Agent (9B),OCP_21,MODERATE,JAVA,OCP,OCP,SRP,True,True,1.0000,1,64.4400,,,
two_agent,Two Agent (9B),OCP_22,MODERATE,JAVA,OCP,OCP,,True,True,1.0000,1,52.4300,,,
two_agent,Two Agent (9B),OCP_23,MODERATE,JAVA,OCP,SRP,,False,False,0.0000,0,81.7400,,,
two_agent,Two Agent (9B),OCP_24,MODERATE,JAVA,OCP,SRP,OCP,False,True,0.5000,2,13.2600,,,
two_agent,Two Agent (9B),OCP_25,EASY,KOTLIN,OCP,OCP,,True,True,1.0000,1,59.0600,,,
two_agent,Two Agent (9B),OCP_26,EASY,KOTLIN,OCP,OCP,,True,True,1.0000,1,27.2100,,,
two_agent,Two Agent (9B),OCP_27,EASY,KOTLIN,OCP,OCP,,True,True,1.0000,1,52.2900,,,
two_agent,Two Agent (9B),OCP_28,EASY,KOTLIN,OCP,OCP,,True,True,1.0000,1,34.1000,,,
two_agent,Two Agent (9B),OCP_29,HARD,KOTLIN,OCP,OCP,,True,True,1.0000,1,79.6900,,,
two_agent,Two Agent (9B),OCP_30,HARD,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,105.2800,,,
two_agent,Two Agent (9B),OCP_31,HARD,KOTLIN,OCP,SRP,OCP,False,True,0.5000,2,265.8400,,,
two_agent,Two Agent (9B),OCP_32,HARD,KOTLIN,OCP,OCP,,True,True,1.0000,1,109.3400,,,
two_agent,Two Agent (9B),OCP_33,MODERATE,KOTLIN,OCP,SRP,OCP,False,True,0.5000,2,53.4200,,,
two_agent,Two Agent (9B),OCP_34,MODERATE,KOTLIN,OCP,SRP,OCP,False,True,0.5000,2,64.5200,,,
two_agent,Two Agent (9B),OCP_35,MODERATE,KOTLIN,OCP,SRP,OCP,False,True,0.5000,2,78.2300,,,
two_agent,Two Agent (9B),OCP_36,MODERATE,KOTLIN,OCP,SRP,OCP,False,True,0.5000,2,13.4100,,,
two_agent,Two Agent (9B),OCP_37,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,9.7200,,,
two_agent,Two Agent (9B),OCP_38,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,31.2900,,,
two_agent,Two Agent (9B),OCP_39,EASY,PYTHON,OCP,OCP,,True,True,1.0000,1,26.0900,,,
two_agent,Two Agent (9B),OCP_40,EASY,PYTHON,OCP,,,False,False,0.0000,0,7.7800,,,
two_agent,Two Agent (9B),OCP_41,HARD,PYTHON,OCP,OCP,,True,True,1.0000,1,71.2700,,,
two_agent,Two Agent (9B),OCP_42,HARD,PYTHON,OCP,SRP,DIP,False,False,0.0000,0,66.7600,,,
two_agent,Two Agent (9B),OCP_43,HARD,PYTHON,OCP,SRP,,False,False,0.0000,0,203.8100,,,
two_agent,Two Agent (9B),OCP_44,HARD,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,52.4900,,,
two_agent,Two Agent (9B),OCP_45,MODERATE,PYTHON,OCP,OCP,,True,True,1.0000,1,11.2500,,,
two_agent,Two Agent (9B),OCP_46,MODERATE,PYTHON,OCP,OCP,,True,True,1.0000,1,50.9800,,,
two_agent,Two Agent (9B),OCP_47,MODERATE,PYTHON,OCP,SRP,OCP,False,True,0.5000,2,83.2100,,,
two_agent,Two Agent (9B),OCP_48,MODERATE,PYTHON,OCP,SRP,OCP,False,True,0.5000,2,13.2400,,,
two_agent,Two Agent (9B),LSP_1,EASY,JAVA,LSP,LSP,,True,True,1.0000,1,23.3400,,,
two_agent,Two Agent (9B),LSP_2,EASY,PYTHON,LSP,LSP,,True,True,1.0000,1,25.5400,,,
two_agent,Two Agent (9B),LSP_3,EASY,KOTLIN,LSP,LSP,,True,True,1.0000,1,40.7900,,,
two_agent,Two Agent (9B),LSP_4,EASY,C#,LSP,LSP,,True,True,1.0000,1,24.9500,,,
two_agent,Two Agent (9B),LSP_5,MODERATE,JAVA,LSP,SRP,,False,False,0.0000,0,66.0000,,,
two_agent,Two Agent (9B),LSP_6,MODERATE,PYTHON,LSP,,,False,False,0.0000,0,29.5500,,,
two_agent,Two Agent (9B),LSP_7,MODERATE,KOTLIN,LSP,LSP,OCP,True,True,1.0000,1,71.3300,,,
two_agent,Two Agent (9B),LSP_8,MODERATE,C#,LSP,,,False,False,0.0000,0,36.1200,,,
two_agent,Two Agent (9B),LSP_9,HARD,JAVA,LSP,SRP,LSP,False,True,0.5000,2,78.4500,,,
two_agent,Two Agent (9B),LSP_10,HARD,PYTHON,LSP,,,False,False,0.0000,0,75.8500,,,
two_agent,Two Agent (9B),LSP_11,HARD,KOTLIN,LSP,OCP,SRP,False,False,0.0000,0,78.7900,,,
two_agent,Two Agent (9B),LSP_12,HARD,C#,LSP,LSP,SRP,True,True,1.0000,1,66.1800,,,
two_agent,Two Agent (9B),LSP_13,EASY,JAVA,LSP,LSP,,True,True,1.0000,1,22.6700,,,
two_agent,Two Agent (9B),LSP_14,EASY,PYTHON,LSP,LSP,,True,True,1.0000,1,41.3400,,,
two_agent,Two Agent (9B),LSP_15,EASY,KOTLIN,LSP,,,False,False,0.0000,0,31.1300,,,
two_agent,Two Agent (9B),LSP_16,EASY,C#,LSP,LSP,SRP,True,True,1.0000,1,50.7200,,,
two_agent,Two Agent (9B),LSP_17,MODERATE,JAVA,LSP,OCP,SRP,False,False,0.0000,0,76.7300,,,
two_agent,Two Agent (9B),LSP_18,MODERATE,PYTHON,LSP,OCP,SRP,False,False,0.0000,0,81.6700,,,
two_agent,Two Agent (9B),LSP_19,MODERATE,KOTLIN,LSP,SRP,OCP,False,False,0.0000,0,79.6100,,,
two_agent,Two Agent (9B),LSP_20,MODERATE,C#,LSP,,,False,False,0.0000,0,62.2400,,,
two_agent,Two Agent (9B),LSP_21,HARD,JAVA,LSP,SRP,,False,False,0.0000,0,80.1300,,,
two_agent,Two Agent (9B),LSP_22,HARD,PYTHON,LSP,OCP,SRP,False,False,0.0000,0,68.3800,,,
two_agent,Two Agent (9B),LSP_23,HARD,KOTLIN,LSP,OCP,,False,False,0.0000,0,95.1600,,,
two_agent,Two Agent (9B),LSP_24,HARD,C#,LSP,ISP,SRP,False,False,0.0000,0,99.1100,,,
two_agent,Two Agent (9B),LSP_25,EASY,JAVA,LSP,SRP,,False,False,0.0000,0,59.6000,,,
two_agent,Two Agent (9B),LSP_26,EASY,PYTHON,LSP,DIP,SRP,False,False,0.0000,0,45.6900,,,
two_agent,Two Agent (9B),LSP_27,EASY,KOTLIN,LSP,DIP,OCP,False,False,0.0000,0,42.6100,,,
