agent_type,model,violation_type,example_id,level,language,detection_success,detected_violation_type,actual_violation_type,processing_time,api_call_success
two_agent,llama3-1-8b,OCP,OCP_4,EASY,CSHARP,True,OCP,OCP,2.72,True
two_agent,llama3-1-8b,OCP,OCP_5,HARD,CSHARP,True,OCP,OCP,8.24,True
two_agent,llama3-1-8b,OCP,OCP_6,HARD,CSHARP,True,OCP,OCP,5.99,True
two_agent,llama3-1-8b,OCP,OCP_7,HARD,CSHARP,False,,OCP,59.12,True
two_agent,llama3-1-8b,OCP,OCP_8,HARD,CSHARP,True,OCP,OCP,10.2,True
two_agent,llama3-1-8b,OCP,OCP_9,MODERATE,CSHARP,True,OCP,OCP,4.51,True
two_agent,llama3-1-8b,OCP,OCP_10,MODERATE,CSHARP,True,OCP,OCP,14.45,True
two_agent,llama3-1-8b,OCP,OCP_11,MODERATE,CSHARP,True,"SRP, OCP",OCP,27.35,True
two_agent,llama3-1-8b,OCP,OCP_12,MODERATE,CSHARP,True,OCP,OCP,23.95,True
two_agent,llama3-1-8b,OCP,OCP_13,EASY,JAVA,True,OCP,OCP,12.57,True
two_agent,llama3-1-8b,OCP,OCP_14,EASY,JAVA,True,OCP,OCP,7.95,True
two_agent,llama3-1-8b,OCP,OCP_15,EASY,JAVA,True,OCP,OCP,13.74,True
two_agent,llama3-1-8b,OCP,OCP_16,EASY,JAVA,True,OCP,OCP,6.57,True
two_agent,llama3-1-8b,OCP,OCP_17,HARD,JAVA,True,OCP,OCP,7.27,True
two_agent,llama3-1-8b,OCP,OCP_18,HARD,JAVA,True,OCP,OCP,22.68,True
two_agent,llama3-1-8b,OCP,OCP_19,HARD,JAVA,False,SRP,OCP,33.23,True
two_agent,llama3-1-8b,OCP,OCP_20,HARD,JAVA,True,"OCP, SRP",OCP,30.9,True
two_agent,llama3-1-8b,OCP,OCP_21,MODERATE,JAVA,False,SRP,OCP,16.64,True
two_agent,llama3-1-8b,OCP,OCP_22,MODERATE,JAVA,True,OCP,OCP,16.48,True
two_agent,llama3-1-8b,OCP,OCP_23,MODERATE,JAVA,False,SRP,OCP,24.53,True
two_agent,llama3-1-8b,OCP,OCP_24,MODERATE,JAVA,True,OCP,OCP,25.31,True
two_agent,llama3-1-8b,OCP,OCP_25,EASY,KOTLIN,True,OCP,OCP,11.76,True
two_agent,llama3-1-8b,OCP,OCP_26,EASY,KOTLIN,True,OCP,OCP,7.66,True
two_agent,llama3-1-8b,OCP,OCP_27,EASY,KOTLIN,True,OCP,OCP,12.77,True
two_agent,llama3-1-8b,OCP,OCP_28,EASY,KOTLIN,True,OCP,OCP,10.91,True
two_agent,llama3-1-8b,OCP,OCP_29,HARD,KOTLIN,True,OCP,OCP,30.1,True
two_agent,llama3-1-8b,OCP,OCP_30,HARD,KOTLIN,False,SRP,OCP,22.98,True
two_agent,llama3-1-8b,OCP,OCP_31,HARD,KOTLIN,True,OCP,OCP,27.27,True
two_agent,llama3-1-8b,OCP,OCP_32,HARD,KOTLIN,True,OCP,OCP,25.77,True
two_agent,llama3-1-8b,OCP,OCP_33,MODERATE,KOTLIN,True,OCP,OCP,14.73,True
two_agent,llama3-1-8b,OCP,OCP_34,MODERATE,KOTLIN,True,"SRP, OCP",OCP,14.88,True
two_agent,llama3-1-8b,OCP,OCP_35,MODERATE,KOTLIN,False,SRP,OCP,20.56,True
two_agent,llama3-1-8b,OCP,OCP_36,MODERATE,KOTLIN,True,OCP,OCP,20.17,True
two_agent,llama3-1-8b,OCP,OCP_37,EASY,PYTHON,False,SRP,OCP,12.72,True
two_agent,llama3-1-8b,OCP,OCP_38,EASY,PYTHON,True,OCP,OCP,13.42,True
two_agent,llama3-1-8b,OCP,OCP_39,EASY,PYTHON,True,OCP,OCP,13.67,True
two_agent,llama3-1-8b,OCP,OCP_40,EASY,PYTHON,True,OCP,OCP,8.0,True
two_agent,llama3-1-8b,OCP,OCP_41,HARD,PYTHON,True,OCP,OCP,7.27,True
two_agent,llama3-1-8b,OCP,OCP_42,HARD,PYTHON,False,SRP,OCP,23.99,True
two_agent,llama3-1-8b,OCP,OCP_43,HARD,PYTHON,False,SRP,OCP,26.72,True
two_agent,llama3-1-8b,OCP,OCP_44,HARD,PYTHON,True,OCP,OCP,7.32,True
two_agent,llama3-1-8b,OCP,OCP_45,MODERATE,PYTHON,True,OCP,OCP,16.87,True
two_agent,llama3-1-8b,OCP,OCP_46,MODERATE,PYTHON,True,OCP,OCP,16.75,True
two_agent,llama3-1-8b,OCP,OCP_47,MODERATE,PYTHON,False,SRP,OCP,21.28,True
two_agent,llama3-1-8b,OCP,OCP_48,MODERATE,PYTHON,True,OCP,OCP,21.57,True
two_agent,llama3-1-8b,LSP,LSP_1,EASY,JAVA,True,LSP,LSP,3.19,True
two_agent,llama3-1-8b,LSP,LSP_2,EASY,PYTHON,True,LSP,LSP,2.29,True
two_agent,llama3-1-8b,LSP,LSP_3,EASY,KOTLIN,True,LSP,LSP,2.26,True
two_agent,llama3-1-8b,LSP,LSP_4,EASY,C#,True,LSP,LSP,2.17,True
two_agent,llama3-1-8b,LSP,LSP_5,MODERATE,JAVA,False,SRP,LSP,14.09,True
two_agent,llama3-1-8b,LSP,LSP_6,MODERATE,PYTHON,False,OCP,LSP,15.92,True
two_agent,llama3-1-8b,LSP,LSP_7,MODERATE,KOTLIN,False,SRP,LSP,13.32,True
two_agent,llama3-1-8b,LSP,LSP_8,MODERATE,C#,False,SRP,LSP,16.47,True
two_agent,llama3-1-8b,LSP,LSP_9,HARD,JAVA,False,ISP,LSP,24.76,True
two_agent,llama3-1-8b,LSP,LSP_10,HARD,PYTHON,False,,LSP,21.1,True
two_agent,llama3-1-8b,LSP,LSP_11,HARD,KOTLIN,False,SRP,LSP,18.08,True
two_agent,llama3-1-8b,LSP,LSP_12,HARD,C#,False,SRP,LSP,21.4,True
two_agent,llama3-1-8b,LSP,LSP_13,EASY,JAVA,True,LSP,LSP,13.96,True
two_agent,llama3-1-8b,LSP,LSP_14,EASY,PYTHON,True,LSP,LSP,13.96,True
two_agent,llama3-1-8b,LSP,LSP_15,EASY,KOTLIN,False,SRP,LSP,12.47,True
two_agent,llama3-1-8b,LSP,LSP_16,EASY,C#,False,OCP,LSP,2.8,True
two_agent,llama3-1-8b,LSP,LSP_17,MODERATE,JAVA,True,"OCP, LSP",LSP,18.18,True
two_agent,llama3-1-8b,LSP,LSP_18,MODERATE,PYTHON,False,SRP,LSP,17.67,True
two_agent,llama3-1-8b,LSP,LSP_19,MODERATE,KOTLIN,True,"SRP, LSP",LSP,13.97,True
two_agent,llama3-1-8b,LSP,LSP_20,MODERATE,C#,False,SRP,LSP,19.19,True
two_agent,llama3-1-8b,LSP,LSP_21,HARD,JAVA,False,"SRP, OCP",LSP,21.79,True
two_agent,llama3-1-8b,LSP,LSP_22,HARD,PYTHON,False,SRP,LSP,18.96,True
two_agent,llama3-1-8b,LSP,LSP_23,HARD,KOTLIN,False,SRP,LSP,21.33,True
two_agent,llama3-1-8b,LSP,LSP_24,HARD,C#,False,SRP,LSP,23.61,True
two_agent,llama3-1-8b,LSP,LSP_25,EASY,JAVA,False,"SRP, ISP",LSP,13.97,True
two_agent,llama3-1-8b,LSP,LSP_26,EASY,PYTHON,False,SRP,LSP,11.97,True
two_agent,llama3-1-8b,LSP,LSP_27,EASY,KOTLIN,False,OCP,LSP,16.06,True
two_agent,llama3-1-8b,LSP,LSP_28,EASY,C#,False,OCP,LSP,13.32,True
two_agent,llama3-1-8b,LSP,LSP_29,MODERATE,JAVA,False,SRP,LSP,17.61,True
two_agent,llama3-1-8b,LSP,LSP_30,MODERATE,PYTHON,False,OCP,LSP,17.22,True
two_agent,llama3-1-8b,LSP,LSP_31,MODERATE,KOTLIN,False,"OCP, SRP",LSP,19.94,True
two_agent,llama3-1-8b,LSP,LSP_32,MODERATE,C#,False,OCP,LSP,18.49,True
two_agent,llama3-1-8b,LSP,LSP_33,HARD,JAVA,False,SRP,LSP,20.51,True
two_agent,llama3-1-8b,LSP,LSP_34,HARD,PYTHON,False,DIP,LSP,22.99,True
two_agent,llama3-1-8b,LSP,LSP_35,HARD,KOTLIN,False,SRP,LSP,22.42,True
two_agent,llama3-1-8b,LSP,LSP_36,HARD,C#,False,,LSP,20.78,True
two_agent,llama3-1-8b,LSP,LSP_37,EASY,JAVA,True,LSP,LSP,2.35,True
two_agent,llama3-1-8b,LSP,LSP_38,EASY,PYTHON,True,LSP,LSP,3.13,True
two_agent,llama3-1-8b,LSP,LSP_39,EASY,KOTLIN,True,LSP,LSP,2.33,True
two_agent,llama3-1-8b,LSP,LSP_40,EASY,C#,True,LSP,LSP,2.36,True
two_agent,llama3-1-8b,LSP,LSP_41,MODERATE,JAVA,False,SRP,LSP,16.46,True
two_agent,llama3-1-8b,LSP,LSP_42,MODERATE,PYTHON,False,SRP,LSP,15.35,True
two_agent,llama3-1-8b,LSP,LSP_43,MODERATE,KOTLIN,False,SRP,LSP,14.96,True
two_agent,llama3-1-8b,LSP,LSP_44,MODERATE,C#,False,SRP,LSP,15.49,True
two_agent,llama3-1-8b,LSP,LSP_45,HARD,JAVA,False,SRP,LSP,22.14,True
two_agent,llama3-1-8b,LSP,LSP_46,HARD,PYTHON,False,"SRP, OCP",LSP,22.43,True
two_agent,llama3-1-8b,LSP,LSP_47,HARD,KOTLIN,False,SRP,LSP,21.01,True
two_agent,llama3-1-8b,LSP,LSP_48,HARD,C#,False,SRP,LSP,21.98,True
two_agent,llama3-1-8b,ISP,ISP_1,EASY,CSHARP,False,OCP,ISP,14.33,True
two_agent,llama3-1-8b,ISP,ISP_2,EASY,CSHARP,True,ISP,ISP,16.95,True
two_agent,llama3-1-8b,ISP,ISP_3,EASY,CSHARP,False,SRP,ISP,10.93,True
two_agent,llama3-1-8b,ISP,ISP_4,EASY,CSHARP,False,LSP,ISP,13.84,True
two_agent,llama3-1-8b,ISP,ISP_5,HARD,CSHARP,True,ISP,ISP,23.45,True
two_agent,llama3-1-8b,ISP,ISP_6,HARD,CSHARP,True,ISP,ISP,22.48,True
two_agent,llama3-1-8b,ISP,ISP_7,HARD,CSHARP,False,SRP,ISP,27.69,True
two_agent,llama3-1-8b,ISP,ISP_8,HARD,CSHARP,False,OCP,ISP,21.13,True
two_agent,llama3-1-8b,ISP,ISP_9,MODERATE,CSHARP,False,OCP,ISP,18.19,True
two_agent,llama3-1-8b,ISP,ISP_10,MODERATE,CSHARP,False,"SRP, OCP, DIP",ISP,22.91,True
two_agent,llama3-1-8b,ISP,ISP_11,MODERATE,CSHARP,False,SRP,ISP,14.17,True
two_agent,llama3-1-8b,ISP,ISP_12,MODERATE,CSHARP,False,SRP,ISP,19.5,True
two_agent,llama3-1-8b,ISP,ISP_13,EASY,JAVA,False,OCP,ISP,16.84,True
two_agent,llama3-1-8b,ISP,ISP_14,EASY,JAVA,True,"SRP, ISP",ISP,16.01,True
two_agent,llama3-1-8b,ISP,ISP_15,EASY,JAVA,True,ISP,ISP,13.88,True
two_agent,llama3-1-8b,ISP,ISP_16,EASY,JAVA,False,LSP,ISP,13.68,True
two_agent,llama3-1-8b,ISP,ISP_17,HARD,JAVA,False,OCP,ISP,6.57,True
two_agent,llama3-1-8b,ISP,ISP_18,HARD,JAVA,True,ISP,ISP,24.12,True
two_agent,llama3-1-8b,ISP,ISP_19,HARD,JAVA,True,ISP,ISP,26.98,True
two_agent,llama3-1-8b,ISP,ISP_20,HARD,JAVA,False,SRP,ISP,20.19,True
two_agent,llama3-1-8b,ISP,ISP_21,MODERATE,JAVA,False,SRP,ISP,18.96,True
two_agent,llama3-1-8b,ISP,ISP_22,MODERATE,JAVA,True,ISP,ISP,21.42,True
two_agent,llama3-1-8b,ISP,ISP_23,MODERATE,JAVA,True,ISP,ISP,15.2,True
two_agent,llama3-1-8b,ISP,ISP_24,MODERATE,JAVA,False,SRP,ISP,17.42,True
two_agent,llama3-1-8b,ISP,ISP_25,EASY,KOTLIN,False,SRP,ISP,11.87,True
two_agent,llama3-1-8b,ISP,ISP_26,EASY,KOTLIN,True,ISP,ISP,15.11,True
two_agent,llama3-1-8b,ISP,ISP_27,EASY,KOTLIN,True,ISP,ISP,12.22,True
two_agent,llama3-1-8b,ISP,ISP_28,EASY,KOTLIN,False,OCP,ISP,2.78,True
two_agent,llama3-1-8b,ISP,ISP_29,HARD,KOTLIN,False,SRP,ISP,21.36,True
two_agent,llama3-1-8b,ISP,ISP_30,HARD,KOTLIN,True,"SRP, ISP",ISP,26.01,True
two_agent,llama3-1-8b,ISP,ISP_31,HARD,KOTLIN,False,SRP,ISP,27.95,True
two_agent,llama3-1-8b,ISP,ISP_32,HARD,KOTLIN,False,SRP,ISP,21.41,True
two_agent,llama3-1-8b,ISP,ISP_33,MODERATE,KOTLIN,False,OCP,ISP,5.0,True
two_agent,llama3-1-8b,ISP,ISP_34,MODERATE,KOTLIN,True,ISP,ISP,11.57,True
two_agent,llama3-1-8b,ISP,ISP_35,MODERATE,KOTLIN,False,SRP,ISP,17.74,True
two_agent,llama3-1-8b,ISP,ISP_36,MODERATE,KOTLIN,False,"LSP, OCP",ISP,19.33,True
two_agent,llama3-1-8b,ISP,ISP_37,EASY,PYTHON,False,SRP,ISP,12.63,True
two_agent,llama3-1-8b,ISP,ISP_38,EASY,PYTHON,False,LSP,ISP,14.9,True
two_agent,llama3-1-8b,ISP,ISP_39,EASY,PYTHON,True,ISP,ISP,13.53,True
two_agent,llama3-1-8b,ISP,ISP_40,EASY,PYTHON,False,LSP,ISP,11.13,True
two_agent,llama3-1-8b,ISP,ISP_41,HARD,PYTHON,False,SRP,ISP,22.93,True
two_agent,llama3-1-8b,ISP,ISP_42,HARD,PYTHON,True,ISP,ISP,23.26,True
two_agent,llama3-1-8b,ISP,ISP_43,HARD,PYTHON,False,SRP,ISP,27.4,True
two_agent,llama3-1-8b,ISP,ISP_44,HARD,PYTHON,False,SRP,ISP,22.49,True
two_agent,llama3-1-8b,ISP,ISP_45,MODERATE,PYTHON,False,OCP,ISP,21.32,True
two_agent,llama3-1-8b,ISP,ISP_46,MODERATE,PYTHON,True,ISP,ISP,19.2,True
two_agent,llama3-1-8b,ISP,ISP_47,MODERATE,PYTHON,False,SRP,ISP,17.4,True
two_agent,llama3-1-8b,ISP,ISP_48,MODERATE,PYTHON,False,SRP,ISP,16.4,True
two_agent,llama3-1-8b,DIP,DIP_1,EASY,JAVA,True,"SRP, DIP",DIP,3.06,True
two_agent,llama3-1-8b,DIP,DIP_2,EASY,PYTHON,False,,DIP,11.58,True
two_agent,llama3-1-8b,DIP,DIP_3,EASY,KOTLIN,True,"SRP, DIP",DIP,2.99,True
two_agent,llama3-1-8b,DIP,DIP_4,EASY,C#,True,"SRP, DIP",DIP,6.25,True
two_agent,llama3-1-8b,DIP,DIP_5,MODERATE,JAVA,True,DIP,DIP,15.05,True
two_agent,llama3-1-8b,DIP,DIP_6,MODERATE,PYTHON,False,SRP,DIP,13.3,True
two_agent,llama3-1-8b,DIP,DIP_7,MODERATE,KOTLIN,True,DIP,DIP,13.53,True
two_agent,llama3-1-8b,DIP,DIP_8,MODERATE,C#,False,SRP,DIP,14.78,True
two_agent,llama3-1-8b,DIP,DIP_9,HARD,JAVA,False,SRP,DIP,19.92,True
two_agent,llama3-1-8b,DIP,DIP_10,HARD,PYTHON,False,SRP,DIP,18.72,True
two_agent,llama3-1-8b,DIP,DIP_11,HARD,KOTLIN,True,"SRP, DIP",DIP,19.8,True
two_agent,llama3-1-8b,DIP,DIP_12,HARD,C#,False,SRP,DIP,20.44,True
two_agent,llama3-1-8b,DIP,DIP_13,EASY,JAVA,True,DIP,DIP,6.7,True
two_agent,llama3-1-8b,DIP,DIP_14,EASY,PYTHON,True,"DIP, tightly coupled classes",DIP,6.27,True
two_agent,llama3-1-8b,DIP,DIP_15,EASY,KOTLIN,True,DIP,DIP,5.92,True
two_agent,llama3-1-8b,DIP,DIP_16,EASY,C#,True,DIP,DIP,7.15,True
two_agent,llama3-1-8b,DIP,DIP_17,MODERATE,JAVA,False,SRP,DIP,17.39,True
two_agent,llama3-1-8b,DIP,DIP_18,MODERATE,PYTHON,False,OCP,DIP,19.78,True
two_agent,llama3-1-8b,DIP,DIP_19,MODERATE,KOTLIN,False,SRP,DIP,12.66,True
two_agent,llama3-1-8b,DIP,DIP_20,MODERATE,C#,False,SRP,DIP,14.34,True
two_agent,llama3-1-8b,DIP,DIP_21,HARD,JAVA,True,"SRP, DIP",DIP,23.78,True
two_agent,llama3-1-8b,DIP,DIP_22,HARD,PYTHON,False,SRP,DIP,19.43,True
two_agent,llama3-1-8b,DIP,DIP_23,HARD,KOTLIN,False,SRP,DIP,18.48,True
two_agent,llama3-1-8b,DIP,DIP_24,HARD,C#,False,SRP,DIP,17.95,True
two_agent,llama3-1-8b,DIP,DIP_25,EASY,JAVA,False,SRP,DIP,9.15,True
two_agent,llama3-1-8b,DIP,DIP_26,EASY,PYTHON,False,SRP,DIP,10.72,True
two_agent,llama3-1-8b,DIP,DIP_27,EASY,KOTLIN,False,SRP,DIP,2.28,True
two_agent,llama3-1-8b,DIP,DIP_28,EASY,C#,False,SRP,DIP,2.29,True
two_agent,llama3-1-8b,DIP,DIP_29,MODERATE,JAVA,False,SRP,DIP,15.31,True
two_agent,llama3-1-8b,DIP,DIP_30,MODERATE,PYTHON,False,SRP,DIP,13.03,True
two_agent,llama3-1-8b,DIP,DIP_31,MODERATE,KOTLIN,False,SRP,DIP,14.3,True
two_agent,llama3-1-8b,DIP,DIP_32,MODERATE,C#,False,SRP,DIP,7.15,True
two_agent,llama3-1-8b,DIP,DIP_33,HARD,JAVA,False,SRP,DIP,16.11,True
two_agent,llama3-1-8b,DIP,DIP_34,HARD,PYTHON,False,SRP,DIP,9.1,True
two_agent,llama3-1-8b,DIP,DIP_35,HARD,KOTLIN,True,DIP,DIP,19.2,True
two_agent,llama3-1-8b,DIP,DIP_36,HARD,C#,False,SRP,DIP,20.66,True
two_agent,llama3-1-8b,DIP,DIP_37,EASY,JAVA,True,DIP,DIP,2.1,True
two_agent,llama3-1-8b,DIP,DIP_38,EASY,PYTHON,True,DIP,DIP,2.68,True
two_agent,llama3-1-8b,DIP,DIP_39,EASY,KOTLIN,False,SRP,DIP,6.61,True
two_agent,llama3-1-8b,DIP,DIP_40,EASY,C#,False,SRP,DIP,10.17,True
two_agent,llama3-1-8b,DIP,DIP_41,MODERATE,JAVA,False,SRP,DIP,14.18,True
two_agent,llama3-1-8b,DIP,DIP_42,MODERATE,PYTHON,False,SRP,DIP,14.32,True
two_agent,llama3-1-8b,DIP,DIP_43,MODERATE,KOTLIN,False,SRP,DIP,15.07,True
two_agent,llama3-1-8b,DIP,DIP_44,MODERATE,C#,True,"SRP, DIP",DIP,14.86,True
two_agent,llama3-1-8b,DIP,DIP_45,HARD,JAVA,True,DIP,DIP,17.57,True
two_agent,llama3-1-8b,DIP,DIP_46,HARD,PYTHON,False,SRP,DIP,16.3,True
two_agent,llama3-1-8b,DIP,DIP_47,HARD,KOTLIN,False,SRP,DIP,16.31,True
two_agent,llama3-1-8b,DIP,DIP_48,HARD,C#,False,SRP,DIP,16.58,True
two_agent,llama3-2-3b,ISP,ISP_1,EASY,CSHARP,False,,ISP,6.95,True
two_agent,llama3-2-3b,ISP,ISP_2,EASY,CSHARP,False,SRP,ISP,6.02,True
two_agent,llama3-2-3b,ISP,ISP_3,EASY,CSHARP,True,"SRP, ISP",ISP,2.85,True
two_agent,llama3-2-3b,ISP,ISP_4,EASY,CSHARP,False,SRP,ISP,5.09,True
two_agent,llama3-2-3b,ISP,ISP_5,HARD,CSHARP,True,"SRP, ISP",ISP,11.94,True
two_agent,llama3-2-3b,ISP,ISP_6,HARD,CSHARP,True,ISP,ISP,8.83,True
two_agent,llama3-2-3b,ISP,ISP_7,HARD,CSHARP,False,SRP,ISP,14.78,True
two_agent,llama3-2-3b,ISP,ISP_8,HARD,CSHARP,False,SRP,ISP,7.59,True
two_agent,llama3-2-3b,ISP,ISP_9,MODERATE,CSHARP,True,"SRP, ISP",ISP,2.24,True
two_agent,llama3-2-3b,ISP,ISP_10,MODERATE,CSHARP,True,"SRP, ISP",ISP,2.98,True
two_agent,llama3-2-3b,ISP,ISP_11,MODERATE,CSHARP,True,"SRP, ISP",ISP,7.52,True
two_agent,llama3-2-3b,ISP,ISP_12,MODERATE,CSHARP,True,ISP,ISP,8.57,True
two_agent,llama3-2-3b,ISP,ISP_13,EASY,JAVA,True,"SRP, ISP",ISP,7.21,True
two_agent,llama3-2-3b,ISP,ISP_14,EASY,JAVA,False,"SRP, DIP",ISP,2.49,True
two_agent,llama3-2-3b,ISP,ISP_15,EASY,JAVA,True,ISP,ISP,3.71,True
two_agent,llama3-2-3b,ISP,ISP_16,EASY,JAVA,False,SRP,ISP,2.16,True
two_agent,llama3-2-3b,ISP,ISP_17,HARD,JAVA,True,"SRP, ISP",ISP,12.41,True
two_agent,llama3-2-3b,ISP,ISP_18,HARD,JAVA,False,"SRP, DIP",ISP,8.87,True
two_agent,llama3-2-3b,ISP,ISP_19,HARD,JAVA,True,"SRP, ISP",ISP,4.75,True
two_agent,llama3-2-3b,ISP,ISP_20,HARD,JAVA,True,"SRP, ISP, DIP",ISP,11.34,True
two_agent,llama3-2-3b,ISP,ISP_21,MODERATE,JAVA,True,"SRP, ISP",ISP,2.07,True
two_agent,llama3-2-3b,ISP,ISP_22,MODERATE,JAVA,True,"SRP, ISP",ISP,5.77,True
two_agent,llama3-2-3b,ISP,ISP_23,MODERATE,JAVA,True,ISP,ISP,7.21,True
two_agent,llama3-2-3b,ISP,ISP_24,MODERATE,JAVA,True,"SRP, ISP",ISP,6.31,True
two_agent,llama3-2-3b,ISP,ISP_25,EASY,KOTLIN,False,"SRP, DIP",ISP,2.53,True
two_agent,llama3-2-3b,ISP,ISP_26,EASY,KOTLIN,False,SRP,ISP,4.07,True
two_agent,llama3-2-3b,ISP,ISP_27,EASY,KOTLIN,True,"ISP, SRP",ISP,4.62,True
two_agent,llama3-2-3b,ISP,ISP_28,EASY,KOTLIN,False,SRP,ISP,1.67,True
two_agent,llama3-2-3b,ISP,ISP_29,HARD,KOTLIN,True,"SRP, ISP",ISP,3.33,True
two_agent,llama3-2-3b,ISP,ISP_30,HARD,KOTLIN,False,SRP,ISP,10.81,True
two_agent,llama3-2-3b,ISP,ISP_31,HARD,KOTLIN,False,"DIP, SRP",ISP,15.33,True
two_agent,llama3-2-3b,ISP,ISP_32,HARD,KOTLIN,True,"SRP, ISP",ISP,4.16,True
two_agent,llama3-2-3b,ISP,ISP_33,MODERATE,KOTLIN,False,SRP,ISP,5.16,True
two_agent,llama3-2-3b,ISP,ISP_34,MODERATE,KOTLIN,False,"SRP, DIP",ISP,3.28,True
two_agent,llama3-2-3b,ISP,ISP_35,MODERATE,KOTLIN,False,SRP,ISP,4.47,True
two_agent,llama3-2-3b,ISP,ISP_36,MODERATE,KOTLIN,True,"SRP, ISP",ISP,8.11,True
two_agent,llama3-2-3b,ISP,ISP_37,EASY,PYTHON,False,"SRP, DIP",ISP,5.08,True
two_agent,llama3-2-3b,ISP,ISP_38,EASY,PYTHON,False,"SRP, DIP",ISP,2.58,True
two_agent,llama3-2-3b,ISP,ISP_39,EASY,PYTHON,False,"SRP, DIP",ISP,2.24,True
two_agent,llama3-2-3b,ISP,ISP_40,EASY,PYTHON,True,"SRP, ISP",ISP,3.61,True
two_agent,llama3-2-3b,ISP,ISP_41,HARD,PYTHON,True,"SRP, ISP",ISP,11.17,True
two_agent,llama3-2-3b,ISP,ISP_42,HARD,PYTHON,True,"SRP, ISP",ISP,12.79,True
two_agent,llama3-2-3b,ISP,ISP_43,HARD,PYTHON,True,"SRP, ISP",ISP,10.13,True
two_agent,llama3-2-3b,ISP,ISP_44,HARD,PYTHON,False,SRP,ISP,9.64,True
two_agent,llama3-2-3b,ISP,ISP_45,MODERATE,PYTHON,False,DIP,ISP,4.66,True
two_agent,llama3-2-3b,ISP,ISP_46,MODERATE,PYTHON,False,"SRP, DIP",ISP,3.29,True
two_agent,llama3-2-3b,ISP,ISP_47,MODERATE,PYTHON,False,"SRP, DIP",ISP,8.32,True
two_agent,llama3-2-3b,ISP,ISP_48,MODERATE,PYTHON,True,"SRP, ISP",ISP,2.58,True
two_agent,llama3-2-3b,SRP,SRP_1,EASY,JAVA,True,SRP,SRP,3.91,True
two_agent,llama3-2-3b,SRP,SRP_2,EASY,JAVA,False,,SRP,2.37,True
two_agent,llama3-2-3b,SRP,SRP_3,EASY,JAVA,True,"SRP, DIP",SRP,2.75,True
two_agent,llama3-2-3b,SRP,SRP_4,EASY,JAVA,True,SRP,SRP,1.82,True
two_agent,llama3-2-3b,SRP,SRP_5,MODERATE,JAVA,True,SRP,SRP,4.72,True
two_agent,llama3-2-3b,SRP,SRP_6,MODERATE,JAVA,True,SRP,SRP,6.76,True
two_agent,llama3-2-3b,SRP,SRP_7,MODERATE,JAVA,True,"SRP, DIP",SRP,3.76,True
two_agent,llama3-2-3b,SRP,SRP_8,MODERATE,JAVA,True,SRP,SRP,7.6,True
two_agent,llama3-2-3b,SRP,SRP_9,HARD,JAVA,True,"SRP, ISP",SRP,12.91,True
two_agent,llama3-2-3b,SRP,SRP_10,HARD,JAVA,True,"SRP, ISP",SRP,5.06,True
two_agent,llama3-2-3b,SRP,SRP_11,HARD,JAVA,True,"SRP, ISP",SRP,8.59,True
two_agent,llama3-2-3b,SRP,SRP_12,HARD,JAVA,True,"SRP, DIP",SRP,14.17,True
two_agent,llama3-2-3b,SRP,SRP_13,EASY,PYTHON,True,"SRP, DIP",SRP,1.9,True
two_agent,llama3-2-3b,SRP,SRP_14,EASY,PYTHON,True,SRP,SRP,3.45,True
two_agent,llama3-2-3b,SRP,SRP_15,EASY,PYTHON,True,SRP,SRP,3.42,True
two_agent,llama3-2-3b,SRP,SRP_16,EASY,PYTHON,True,"SRP, DIP",SRP,4.07,True
two_agent,llama3-2-3b,SRP,SRP_17,MODERATE,PYTHON,False,,SRP,4.03,True
two_agent,llama3-2-3b,SRP,SRP_18,MODERATE,PYTHON,True,"SRP, DIP",SRP,3.89,True
two_agent,llama3-2-3b,SRP,SRP_19,MODERATE,PYTHON,False,DIP,SRP,8.06,True
two_agent,llama3-2-3b,SRP,SRP_20,MODERATE,PYTHON,True,"SRP, ISP",SRP,2.46,True
two_agent,llama3-2-3b,SRP,SRP_21,HARD,PYTHON,True,SRP,SRP,3.53,True
two_agent,llama3-2-3b,SRP,SRP_22,HARD,PYTHON,True,SRP,SRP,12.93,True
two_agent,llama3-2-3b,SRP,SRP_23,HARD,PYTHON,True,SRP,SRP,8.78,True
two_agent,llama3-2-3b,SRP,SRP_24,HARD,PYTHON,True,SRP,SRP,9.08,True
two_agent,llama3-2-3b,SRP,SRP_25,EASY,KOTLIN,False,,SRP,2.77,True
two_agent,llama3-2-3b,SRP,SRP_26,EASY,KOTLIN,True,SRP,SRP,1.84,True
two_agent,llama3-2-3b,SRP,SRP_27,EASY,KOTLIN,True,SRP,SRP,2.12,True
two_agent,llama3-2-3b,SRP,SRP_28,EASY,KOTLIN,True,SRP,SRP,1.67,True
two_agent,llama3-2-3b,SRP,SRP_29,MODERATE,KOTLIN,True,"SRP, DIP",SRP,5.64,True
two_agent,llama3-2-3b,SRP,SRP_30,MODERATE,KOTLIN,True,"SRP, DIP",SRP,3.61,True
two_agent,llama3-2-3b,SRP,SRP_31,MODERATE,KOTLIN,True,SRP,SRP,6.57,True
two_agent,llama3-2-3b,SRP,SRP_32,MODERATE,KOTLIN,True,"SRP, ISP",SRP,2.42,True
two_agent,llama3-2-3b,SRP,SRP_33,HARD,KOTLIN,False,ISP,SRP,11.88,True
